Name,bg_id,tract_id,neighborhood,Year,Population,Population Density,Percent Families,Per Capita Household Income,Mean Household Income,Median Household Income,Ratio Mean over Median Income,perc_household_income_200k+,perc_household_income_150-200k,perc_household_income_125-150k,perc_household_income_100-125k,perc_household_income_75-100k,perc_household_income_50-75k,perc_household_income_35-50k,perc_household_income_25-35k,perc_household_income_15-25k,perc_households_income_under_15k,Percent White Non-Hispanic,Percent White Non-Hispanic Households,Percent Vacant Units,Percent Renter Occupied,perc_homes_over_1000000,perc_homes_750-1000k,perc_homes_500-$750k,perc_homes_400-500k,perc_homes_300-400k,perc_homes_250-300k,perc_homes_200-250k,perc_homes_175-200k,perc_homes_150-175k,perc_homes_125-150k,perc_homes_100-125k,perc_homes_80-100k,Median Home Value,Median Rent,Percent Rent 250-499,Percent Rent 500-749,Percent Rent 750-999,Percent Rent 1000-1249,Percent Rent 1250-1499,Percent Rent 1500-1999,Percent Rent 2000+,Percent In Structure 3-4 Units,Percent in Structures w 5+ Units,Housing Units,Median Year Moved In,Percent Moved in 1990-1999,Percent Moved in 1980-1989,Percent Moved in 1970-1979,Percent Unemployed,"Percent Families, Married w Children Under 18",Percent Non-Married Families,Percent Household 3+ Vehicles,Percent Public Transportation to Work,Percent Bachelors Degree
BG0058012,530330058012,5303300580,Magnolia,2000,1364,17046.8,44.9413,34934,58466.6037,47052.0,1.242595505,1.3497,2.5767,2.6994,6.135,14.4785,17.9141,24.6626,9.6933,12.0245,8.4663,85.044,87.9755,7.7010000000000005,61.8405,0.0,0.0,5.4662,11.8971,10.9325,2.8939,8.3601,0.0,25.7235,11.254000000000001,19.6141,3.8585,164844.0,965.0,0.0,16.2698,33.7302,35.5159,5.9524,1.9841,1.7857,3.1710000000000003,71.914,883,1996,25.80773333,12.5153,7.9755,8.4183,17.8862,17.4797,3.3129,25.3521,32.0667
BG0058013,530330058013,5303300580,Interbay,2000,1143,8751.6,56.7804,41598,73714.769,57911.0,1.272897532,1.2403,4.186,5.1163,4.3411,13.1783,32.093,14.8837,17.0543,4.186,3.7209,85.6518,89.3023,4.1605,40.9302,0.0,0.0,4.7244,6.0367,12.335999999999999,24.4094,8.1365,3.937,6.8241,14.9606,14.4357,4.1995,234677.0,847.0,3.0303,28.4091,43.5606,9.8485,11.7424,0.0,0.0,2.3774,46.8053,673,1996,24.96126667,15.814,3.8760000000000003,11.7943,27.8884,20.7171,4.8062,17.5714,39.3283
BG0058014,530330058014,5303300580,Interbay,2000,1054,2672.6,50.0,28625,54855.9255,48359.0,1.134347805,2.9091,0.0,2.1818,6.1818,8.3636,27.8182,23.2727,12.3636,2.0,14.9091,79.4118,82.1818,8.7894,66.5455,0.0,0.0,0.0,14.1304,20.1087,25.5435,19.5652,0.0,0.0,5.9783,0.0,9.7826,269149.0,742.0,2.1858,43.7158,28.9617,7.1038,4.3716,8.1967,0.0,4.6434,49.4196,603,1995,23.6364,20.9091,5.0909,6.6894,27.3684,24.7368,10.0,17.9293,29.6296
BG0058021,530330058021,5303300580,Magnolia,2000,1449,10218.0,63.4921,28611,60345.559,55726.0,1.082897732,0.0,2.9112,1.0189,12.3726,16.3028,22.5619,16.1572,13.3916,3.639,11.6448,77.7088,82.5328,2.5532,55.1674,0.0,0.0,10.7143,13.960999999999999,25.0,9.0909,12.987,9.7403,2.2727,6.8182,4.2208,5.1948,298214.0,801.0,4.4855,38.7863,27.1768,19.2612,7.9156,0.0,0.0,18.0142,27.5177,705,1994,22.02813333,21.5429,4.2213,12.0541,33.2268,21.0863,7.8603,15.5785,42.1743
BG0058022,530330058022,5303300580,Lower Queen Anne,2000,1316,3024.9,28.3435,33504,71461.1021,49106.0,1.455241765,4.7002,2.1069999999999998,5.3485,7.1313,13.7763,15.8833,17.6661,16.6937,11.3452,5.3485,83.8146,86.0616,7.7728,63.5332,0.0,3.1111,7.1111,7.1111,12.8889,18.6667,17.7778,18.6667,4.4444,6.6667,3.5556,0.0,246875.0,712.0,0.0,57.398,33.6735,5.8673,1.7857,0.0,0.0,10.7623,60.836999999999996,669,1996,29.1194,8.752,3.0794,11.8632,15.9236,23.5669,6.3209,13.4161,33.2332
BG0058023,530330058023,5303300580,Magnolia,2000,2037,3302.5,45.0172,33505,61763.9122,45090.0,1.369791799,3.6199,3.0769,1.5385,5.5204,14.1176,14.7511,22.5339,16.4706,9.3213,9.0498,83.7506,86.7873,2.8998,63.0769,0.0,0.9804,16.4216,13.7255,26.2255,10.2941,10.5392,8.5784,6.8627,3.6765,2.6961,0.0,328037.0,688.0,13.3429,46.3415,26.1119,8.8953,1.8651,1.5782,0.0,11.3357,52.2847,1138,1996,24.76623333,12.1267,7.1493,8.3201,18.4987,20.6434,4.2534,17.992,33.0709
BG0059001,530330059001,5303300590,Interbay,2000,1307,7113.7,34.1239,26626,47933.9959,38462.0,1.246268938,0.9642,1.2397,0.8264,5.7851,10.4683,19.697,14.3251,17.4931,14.876,14.3251,85.2334,86.7769,3.3289,71.6253,0.0,0.0,8.2524,8.2524,8.2524,7.767,20.8738,12.1359,4.3689,2.9126,14.0777,4.8544,208140.0,650.0,18.6538,50.1923,23.2692,4.4231,2.3077,0.0,0.0,27.6964,45.5393,751,1996,28.8338,3.168,4.8209,4.3393,13.8122,28.1768,4.6832,19.6907,35.5814
BG0059002,530330059002,5303300590,Queen Anne,2000,1139,8194.8,66.1106,39627,85644.51800000001,73794.0,1.160589181,3.9848,6.4516,8.3491,20.4934,9.6774,21.6319,11.575,4.3643,6.6414,6.8311,85.6892,89.5636,6.0606,27.3245,1.8277,3.3943,13.3159,27.4151,25.5875,11.4883,7.0496,3.1332,4.9608,0.2611,0.7833,0.2611,384184.0,860.0,12.5,29.1667,17.3611,6.25,13.8889,6.25,13.8889,3.2086,15.8645,561,1995,22.32763333,14.0417,11.0057,11.0101,30.9353,15.1079,19.1651,10.2981,37.9587
BG0059003,530330059003,5303300590,Queen Anne,2000,1123,13982.1,14.6928,8766,77512.7323,71354.0,1.086312362,3.937,3.937,7.0866,20.4724,11.811,18.8976,7.0866,4.7244,9.4488,12.5984,89.9377,90.5512,3.7879,33.8583,0.0,0.0,11.9048,20.2381,28.5714,11.9048,0.0,0.0,0.0,11.9048,0.0,8.3333,337500.0,630.0,18.6047,60.4651,0.0,9.3023,11.6279,0.0,0.0,3.0303,11.3636,132,1996,26.5092,7.874,12.5984,15.9398,33.3333,18.3333,3.1496,12.3741,52.2613
BG0059004,530330059004,5303300590,Queen Anne,2000,1638,12622.5,67.033,44830,96366.9304,73624.0,1.308906476,7.0866,4.7244,4.7244,14.042,18.6352,14.3045,16.273,9.1864,6.167999999999999,4.8556,88.7057,90.9449,4.8689,33.727,0.0,3.7624,9.703,28.5149,35.4455,7.1287,5.5446,5.3465,0.5941,3.9604,0.0,0.0,377374.0,710.0,0.0,59.5331,9.3385,21.7899,6.2257,3.1128,0.0,4.9938,19.8503,801,1994,23.27206667,14.4357,8.0052,10.4392,35.9801,15.1365,10.63,17.6864,40.7925
BG0059005,530330059005,5303300590,Queen Anne,2000,1508,9163.9,37.2016,22464,84478.7656,70581.0,1.196905195,5.7357,8.2294,1.7456,15.7107,14.2145,24.6883,12.7182,8.7282,4.9875,3.2419,89.3236,91.5212,4.7506,30.1746,0.0,0.0,12.1429,25.0,36.7857,12.1429,7.5,0.3571,0.0,2.8571,0.0,1.7857,365049.0,708.0,4.9587,46.281000000000006,0.0,32.2314,3.3058,0.0,0.0,2.6128,7.8385,421,1993,24.0233,15.9601,9.2269,9.6903,28.3019,16.9811,10.7232,23.3701,38.1818
BG0060001,530330060001,5303300600,Westlake,2000,1355,13752.0,38.0812,50918,77783.6404,57779.0,1.346226837,7.8918,5.7497,3.6077,7.5536,10.5975,21.195,10.0338,15.5581,12.2886,5.5242,86.3469,89.7407,6.1376,57.3844,0.0,0.0,0.0,9.2593,29.3651,23.8095,16.9312,2.1164,3.9683,6.3492,0.0,1.8519,276111.0,1001.0,5.3045,18.8605,23.5756,16.11,9.4303,12.7701,11.002,3.9153,70.8994,945,1996,26.98233333,15.2198,3.8331,4.9206,7.3276,15.5172,4.9605,12.6984,39.7181
BG0060002,530330060002,5303300600,Queen Anne,2000,1150,6929.0,70.6957,39952,89040.3333,72984.0,1.21999799,6.2016,5.4264,9.3023,9.3023,17.8295,24.031,9.4961,9.6899,0.5814,8.1395,89.3913,92.0543,2.8249,22.2868,0.0,2.7431,21.9451,24.1895,27.9302,8.4788,9.2269,1.4963,2.4938,0.0,0.0,0.0,395982.0,929.0,0.0,34.7826,18.2609,20.0,5.2174,17.3913,1.7391,5.4614,4.1431,531,1994,20.93023333,15.8915,8.7209,5.7017,32.4232,16.041,17.2481,15.7303,33.9665
BG0060003,530330060003,5303300600,Queen Anne,2000,1209,8072.5,72.2911,41812,93786.987,78941.0,1.188064339,9.0909,5.1948,7.7922,10.5751,20.5937,16.5121,13.3581,7.4212,2.5974,6.8646,88.8337,93.5065,3.0576,20.2226,0.0,1.1628,26.0465,22.5581,27.2093,13.2558,7.907,0.4651,0.9302,0.0,0.0,0.0,399145.0,1015.0,0.0,22.0183,18.3486,15.5963,1.8349,21.1009,10.0917,3.2374,2.6978,556,1992,18.36733333,20.7792,8.9054,4.8118,32.0635,16.5079,15.77,16.1465,34.7267
BG0060004,530330060004,5303300600,Queen Anne,2000,1011,9477.4,27.7943,23597,47428.9185,39097.0,1.213108896,0.9940000000000001,1.7893,0.0,3.5785,6.5606,19.8807,23.6581,16.3022,16.500999999999998,10.7356,84.9654,85.8847,9.3694,89.4632,0.0,0.0,0.0,0.0,28.3019,0.0,15.0943,13.2075,0.0,15.0943,0.0,28.3019,187500.0,680.0,9.5556,50.6667,23.7778,5.7778,6.2222,0.0,0.0,6.3063,60.3604,555,1996,29.0921,7.7535,3.5785,10.0,17.2414,31.0345,6.1631,26.3434,47.563
BG0061001,530330061001,5303300610,Eastlake,2000,1044,9796.6,52.1073,48782,92094.9873,60592.0,1.519919912,9.5841,5.0633,2.17,7.7758,11.7541,23.689,16.8174,5.2441,9.2224,8.6799,88.0268,88.4268,4.4905,46.1121,0.0,5.7047,14.7651,39.2617,17.7852,10.7383,11.0738,0.6711,0.0,0.0,0.0,0.0,424786.0,744.0,5.8824,38.4314,17.6471,18.0392,7.4510000000000005,0.0,5.098,3.4542,39.7237,579,1995,23.68896667,13.9241,8.8608,1.791,28.9216,15.1961,9.2224,13.1988,41.3497
BG0061002,530330061002,5303300610,Capitol Hill,2000,1190,6489.2,61.7647,65404,133959.1119,70511.0,1.899832819,19.2771,8.0895,0.6885,2.926,14.6299,24.4406,8.2616,4.1308,7.401,10.1549,86.6387,88.296,4.91,37.5215,0.0,15.7025,24.5179,19.8347,13.2231,1.9284,12.3967,1.6529,0.0,8.2645,0.0,0.0,450694.0,651.0,11.4679,48.6239,6.422000000000001,11.9266,0.0,4.1284,5.5046,3.437,29.4599,611,1995,23.35053333,12.5645,7.7453,5.8315,25.8182,16.3636,15.6626,15.8552,49.2292
BG0061003,530330061003,5303300610,Eastlake,2000,1062,10650.5,28.7194,37128,54536.7123,43914.0,1.24189808,2.213,0.0,2.9046,5.3942,9.9585,18.8105,26.4177,15.491,6.7773,12.0332,82.6742,84.9239,4.4914,73.7206,0.0,4.2105,4.7368,8.9474,15.7895,0.0,18.4211,12.6316,4.2105,22.1053,4.7368,0.0,205714.0,667.0,23.2645,39.9625,24.9531,6.1914,3.94,1.6886,0.0,3.5667,72.5231,757,1997,27.2476,13.1397,5.1176,10.0974,5.1095,13.1387,3.5961,20.9877,49.0
BG0061004,530330061004,5303300610,Eastlake,2000,1151,12838.2,31.7116,39171,60518.0362,53961.0,1.121514357,2.1477,2.2819,4.0268,3.8926,10.2013,32.6174,10.2013,9.5302,11.6779,13.4228,87.8367,88.3221,3.3722,72.8859,10.395999999999999,0.0,10.8911,23.7624,11.8812,18.8119,3.4653,0.0,15.3465,5.4455,0.0,0.0,358333.0,769.0,4.9724,42.3573,34.9908,11.6022,1.2891,4.7882,0.0,11.284,57.7173,771,1997,26.93513333,13.8255,5.3691,7.5606,12.8049,11.5854,7.651,20.1087,43.5259
BG0062001,530330062001,5303300620,Montlake,2000,1387,2311.7,73.9726,55012,137728.9549,100000.0,1.377289549,14.2599,9.0253,11.3718,15.343,17.148,10.2888,5.7762,7.0397,2.5271,7.2202,84.7152,87.7256,3.9861,20.0361,0.0,0.4515,27.088,30.0226,30.474,5.6433,4.9661,0.0,0.9029,0.4515,0.0,0.0,425188.0,1011.0,21.6216,11.7117,6.3063,29.7297,6.3063,14.4144,0.0,1.3865,3.1196,577,1993,21.11913333,21.1191,9.3863,0.8811,38.3954,16.0458,10.8303,17.0414,42.9126
BG0062002,530330062002,5303300620,Montlake,2000,1397,6347.9,73.2283,51766,124900.4819,97715.0,1.278211962,15.0259,10.19,8.1174,15.1986,16.0622,16.5803,4.8359,0.8636,5.3541,7.772,87.4016,91.01899999999999,3.3389,17.2712,0.0,2.714,29.2276,32.7766,19.833,5.428,7.9332,0.0,0.2088,1.0438,0.8351,0.0,444904.0,1047.0,8.0,24.0,8.0,24.0,8.0,17.0,0.0,0.6678,3.8398,599,1990,18.01956667,18.4801,10.7081,6.8714,39.9425,13.7931,16.4076,15.3558,44.6036
BG0062003,530330062003,5303300620,Capitol Hill,2000,1016,4335.8,79.3307,76022,188846.7188,109423.0,1.725841174,24.4499,10.0244,5.6235,15.8924,13.2029,13.9364,5.867999999999999,3.6675,4.401,2.9339999999999997,89.8622,92.176,0.4866,15.6479,9.5652,10.7246,28.1159,21.1594,18.5507,2.3188,4.6377,1.4493,2.8986,0.0,0.5797,0.0,492466.0,875.0,10.9375,26.5625,21.875,23.4375,14.0625,0.0,0.0,0.4866,11.4355,411,1989,16.3814,21.7604,14.6699,6.606,39.1941,9.8901,24.6944,16.4931,40.9031
BG0063001,530330063001,5303300630,Madison Park,2000,1403,16110.7,41.4825,57643,86587.9518,46491.0,1.862466968,7.2805,5.1392,2.9979,4.4968,14.1328,11.6702,18.3084,13.4904,15.0964,7.3876,93.9416,94.7537,8.4314,63.4904,5.8651,10.2639,4.6921,16.7155,16.7155,27.566,11.437000000000001,6.7449,0.0,0.0,0.0,0.0,325439.0,990.0,2.8668,8.4317,39.1231,28.1619,8.769,8.9376,2.5295,9.6078,63.2354,1020,1995,23.2691,18.2013,8.9936,12.3794,15.8537,17.0732,5.5675,12.9103,41.2814
BG0063002,530330063002,5303300630,Madison Park,2000,1365,6367.0,63.2234,93494,179746.4127,73684.0,2.439422571,24.6479,8.3099,5.6338,2.1127,8.4507,16.0563,8.3099,7.3239,11.2676,7.8873,94.652,95.7746,6.0847,40.2817,35.8491,16.5094,17.4528,7.0755,6.6038,6.1321,2.5943,5.1887,0.0,2.5943,0.0,0.0,785714.0,1387.0,0.0,17.4825,8.3916,10.4895,21.3287,19.9301,18.5315,0.0,46.8253,756,1992,21.03286667,23.8028,8.4507,15.8692,33.8762,8.7948,15.493,4.2345,39.0597
BG0063003,530330063003,5303300630,Madison Park,2000,1092,7023.0,72.9853,68767,143308.75,89333.0,1.604208411,20.4198,12.0229,4.771,6.6794,14.312999999999999,9.9237,7.6336,7.0611,9.542,7.6336,94.5055,95.6107,2.0561,22.3282,8.1081,26.5356,28.7469,22.113000000000003,4.1769,3.4398,2.9484,2.7027,0.0,0.0,0.0,0.7371,616453.0,991.0,7.6923,11.1111,23.0769,17.9487,7.6923,13.6752,1.7094,2.2430000000000003,17.5701,535,1994,20.80153333,16.4122,13.9313,6.7468,31.1419,13.4948,14.8855,6.337999999999999,42.0682
BG0063004,530330063004,5303300630,Madison Park,2000,1147,2646.4,77.3322,85260,194033.4702,95642.0,2.028747519,22.8175,7.5397,8.1349,7.7381,21.627,16.0714,6.9444,3.1746,1.9841,3.9683,92.6765,93.0556,1.3699,21.0317,39.196,18.3417,18.593,10.0503,5.7789,3.2663,0.0,2.0101,0.0,0.0,0.0,1.5075,852740.0,898.0,0.0,18.8679,45.283,0.0,4.717,22.6415,0.0,8.8063,4.3053,511,1992,19.1799,21.8254,11.1111,6.0926,33.9564,8.4112,29.5635,8.6556,42.4379
BG0064001,530330064001,5303300640,Capitol Hill,2000,1071,9224.4,68.3473,60367,149659.9329,85909.0,1.742075136,18.75,7.4074,4.8611,11.8056,12.7315,13.6574,9.9537,7.8704,4.8611,8.1019,74.7899,78.0093,3.7862,25.463,10.559000000000001,1.8634,17.3913,37.5776,13.9752,11.1801,4.3478,0.0,1.5528,0.0,0.0,0.0,446281.0,1016.0,3.6364,29.0909,14.5455,21.8182,16.3636,4.5455,7.2727,3.7862,0.8909,449,1994,22.37653333,8.3333,12.037,4.058,36.214,24.2798,18.75,16.4869,39.6786
BG0064002,530330064002,5303300640,Capitol Hill,2000,973,10837.5,77.6978,40356,109682.5391,71429.0,1.535546334,11.4525,5.5866,11.1732,10.6145,8.1006,21.5084,8.9385,5.8659,4.7486,12.0112,90.6475,93.0168,0.0,27.6536,4.2471,20.0772,46.7181,19.305,6.5637,1.9305,0.0,0.0,0.0,1.1583,0.0,0.0,612603.0,904.0,0.0,6.0606,47.4747,18.1818,0.0,6.0606,5.0505,1.3966,15.6426,358,1990,17.59776667,17.0391,19.2737,12.7002,49.7817,14.4105,10.0559,18.0698,45.8522
BG0064003,530330064003,5303300640,Capitol Hill,2000,1158,8097.1,74.525,58951,146179.1199,99053.0,1.47576671,20.985,9.2077,11.349,7.9229,14.1328,13.4904,9.2077,3.2119999999999997,5.3533,5.1392,83.24700000000001,86.2955,2.3013,22.6981,5.5402,9.1413,30.7479,29.6399,17.1745,2.2161,2.7701,0.0,2.2161,0.27699999999999997,0.0,0.0,484579.0,849.0,8.4906,20.7547,45.283,13.2075,4.717,1.8868,1.8868,2.5105,9.6235,478,1990,17.55886667,16.06,18.2013,12.8662,42.9091,16.3636,12.847999999999999,14.1304,47.9627
BG0065001,530330065001,5303300650,Capitol Hill,2000,1297,4916.5,64.3022,70271,151398.3239,106329.0,1.423866715,18.7708,4.8173,16.6113,13.1229,10.4651,12.4585,11.1296,4.9834,4.6512,2.99,89.4372,92.5249,2.2727,27.0764,8.4282,12.3007,37.8132,23.2346,7.5171,3.8724,2.7335,1.139,2.2779,0.2278,0.2278,0.2278,556476.0,701.0,3.0675,39.2638,22.6994,7.362,8.589,0.6135,0.0,6.0065,24.6753,616,1993,21.1517,10.4651,10.4651,9.5443,35.8362,12.9693,9.3023,16.4589,42.5926
BG0065002,530330065002,5303300650,Capitol Hill,2000,1484,20169.1,26.4825,45325,70579.3033,42904.0,1.64505182,4.7219,3.8825,3.4627,3.3578,6.9255,16.5792,23.3998,18.2581,14.4806,4.9318,83.0863,85.6243,2.3566,73.4523,0.0,3.1621,24.1107,0.0,13.4387,7.1146,26.087,6.3241,3.1621,6.3241,7.1146,3.1621,245833.0,746.0,7.4286,41.8571,34.2857,8.8571,2.7143,1.4286,0.7143,4.6107,77.9713,976,1997,30.22036667,6.5058,1.9937,12.267000000000001,16.4557,20.2532,1.469,26.7176,42.3142
BG0065003,530330065003,5303300650,Capitol Hill,2000,1264,11956.9,40.7437,48106,82842.1578,49350.0,1.678665812,8.9796,1.9048,4.7619,4.0816,13.8776,15.6463,17.2789,16.4626,9.7959,7.2109,86.6297,89.1156,3.6697,66.5306,15.4472,5.6911,23.5772,13.8211,10.9756,3.6585,8.1301,2.439,2.8455,0.0,6.5041,6.9106,461765.0,761.0,7.9755,40.6953,29.6524,11.2474,6.7485,3.681,0.0,10.7471,61.2057,763,1996,26.16783333,12.1088,7.3469,4.1064,31.5217,13.587,6.1225,24.1143,37.3436
BG0066001,530330066001,5303300660,South Lake Union,2000,1511,4497.9,37.3263,67842,114152.1581,60823.0,1.876792629,10.9131,2.6726,1.4477,10.3563,14.2539,18.2628,16.9265,11.6927,10.5791,2.8953,84.1827,85.8575,3.5446,64.0312,15.4799,8.6687,20.4334,1.8576,23.5294,11.1455,4.644,3.4056,0.0,2.7864,3.7152,0.0,384868.0,819.0,4.8696,33.5652,40.1739,11.1304,5.7391,2.4348,1.0435,10.3115,48.6573,931,1997,28.4707,7.3497,5.2339,2.1192,14.2259,15.0628,2.784,15.0382,51.7483
BG0066002,530330066002,5303300660,Eastlake,2000,1443,15321.7,27.3735,36853,56814.7746,43351.0,1.310575871,3.312,1.6026,2.5641,4.9145,6.9444,21.4744,20.7265,16.8803,10.8974,10.6838,82.1206,84.7222,6.2124,86.5385,0.7937,1.5873,2.381,20.6349,10.3175,11.1111,25.3968,0.7937,5.5556,5.5556,8.7302,0.0,243750.0,703.0,7.4074,50.9877,25.3086,9.8765,2.716,2.0988,0.0,8.9178,71.8437,998,1997,29.16666667,9.6154,2.2436,10.3643,11.2994,24.8588,2.9914,24.0034,50.4461
BG0067001,530330067001,5303300670,South Lake Union,2000,1156,7811.5,29.0657,51305,76133.7497,58078.0,1.310887939,6.5469,1.9255,1.2837,10.0128,17.4583,18.8703,13.8639,15.1476,8.7291,6.1617,79.9308,81.3864,11.9774,60.8472,0.3279,0.3279,3.6066,2.9508,9.1803,8.5246,14.4262,12.7869,17.7049,21.3115,5.5738,0.3279,179167.0,860.0,4.8523,28.691999999999997,35.0211,16.4557,8.0169,4.8523,0.0,6.3277,70.5085,885,1997,31.32223333,4.6213,0.1284,5.9441,8.7248,24.8322,3.8511,11.8221,43.6747
BG0067002,530330067002,5303300670,South Lake Union,2000,1275,11160.3,34.5098,35666,57562.7709,44963.0,1.280225316,4.0506,1.5190000000000001,1.7722,4.4304,7.9747,24.557,16.962,18.8608,11.519,8.3544,83.9216,86.0759,4.474,64.1772,3.5336,1.7668,6.3604,3.5336,2.8269,10.6007,14.4876,7.4205,20.1413,11.3074,8.4806,9.5406,176786.0,720.0,13.215,37.2781,31.9527,9.4675,1.7751,0.5917,0.789,5.8041,73.035,827,1996,28.14346667,12.7848,1.3924,12.7404,14.1304,21.1957,3.7974,20.1726,45.6382
BG0067003,530330067003,5303300670,Westlake,2000,1332,17766.2,35.4354,37558,65395.1007,42835.0,1.526674465,4.8366,3.0065,3.6601,6.7974,11.634,13.0719,14.6405,24.5752,11.1111,6.6667,85.5105,87.0588,4.6135,71.634,9.2166,4.6083,16.129,9.2166,7.8341,16.129,11.0599,5.53,7.8341,0.0,2.765,9.6774,290714.0,732.0,7.6642,44.1606,30.4745,11.1314,3.1022,0.9124,1.2774,9.4763,67.3316,802,1996,27.4074,12.0261,2.8758,12.2326,21.164,19.0476,7.7124,15.4023,37.4663
BG0067004,530330067004,5303300670,Westlake,2000,1605,10267.5,51.2773,53671,100048.32400000001,67031.0,1.492567976,11.9628,2.7875,4.4135,7.4332,14.517999999999999,27.8746,12.4274,8.1301,8.3624,2.0906,87.4766,89.4309,6.412999999999999,60.8595,5.638,0.0,36.2018,19.5846,10.6825,10.089,2.3739,2.0772,4.4510000000000005,6.8249,2.0772,0.0,458333.0,1038.0,3.8168,18.8931,22.5191,17.5573,20.0382,9.3511,3.6260000000000003,4.8913,52.1739,920,1996,24.89353333,14.0534,5.5749,3.3816,31.4935,11.3636,9.8722,13.4409,38.6154
BG0068001,530330068001,5303300680,Queen Anne,2000,1299,10834.1,60.893,38264,89235.7576,73678.0,1.211158794,5.7451,6.4632,7.1813,15.6194,14.0036,18.6715,10.9515,6.1041,10.2334,5.0269,89.9923,90.4847,0.8897,32.675,0.0,1.6,23.7333,26.4,23.2,18.4,4.8,0.0,0.0,0.0,1.8667,0.0,406566.0,681.0,10.4396,50.0,19.7802,0.0,3.8462,0.0,12.6374,6.9395,15.3025,562,1991,19.98803333,15.0808,11.8492,10.4096,38.9706,16.1765,12.7469,9.6181,31.9486
BG0068002,530330068002,5303300680,Lower Queen Anne,2000,1347,8559.8,59.7624,42039,84516.2478,71457.0,1.182756732,5.0746,9.402999999999999,5.5224,9.8507,17.4627,18.9552,13.1343,8.9552,5.8209,5.8209,89.9777,92.2388,4.0115,54.6269,0.0,4.9342,14.8026,31.5789,32.5658,7.2368,4.9342,0.0,1.6447,2.3026,0.0,0.0,404167.0,828.0,5.7377,34.153,23.4973,28.1421,4.3716,1.3661,0.0,5.0143,29.3697,698,1995,24.0796,14.6269,8.806000000000001,4.5169,32.3024,25.7732,8.0597,17.7895,42.4618
BG0069001,530330069001,5303300690,Queen Anne,2000,977,11686.9,56.2948,44610,87694.8592,67969.0,1.29021847,10.664000000000001,4.829,5.0302,10.0604,16.7002,9.6579,15.0905,13.6821,4.4266,9.8592,87.6151,88.9336,4.2389,47.0825,0.0,3.8023,7.9848,42.5856,36.1217,7.2243,2.2814,0.0,0.0,0.0,0.0,0.0,410268.0,625.0,16.2393,47.8632,16.2393,4.7009,0.0,2.9915,0.0,14.6435,17.1484,519,1994,21.7304,16.9014,11.0664,2.6489999999999996,26.8293,29.2683,6.6398,19.5652,28.4062
BG0069002,530330069002,5303300690,Lower Queen Anne,2000,991,10062.5,61.8567,39503,76015.1029,64205.0,1.183943663,6.9903,5.6311,2.7184,8.1553,20.9709,12.8155,14.9515,5.6311,12.0388,10.0971,90.6155,91.8447,4.6296,47.3786,2.583,9.9631,32.4723,14.7601,19.9262,6.6421,10.3321,0.0,0.0,0.0,0.0,0.0,466250.0,667.0,16.8033,41.3934,15.9836,11.0656,3.6885,4.0984,0.0,5.7407,33.3333,540,1994,21.5534,14.5631,12.232999999999999,7.6066,36.2791,20.0,11.068,28.8779,42.6396
BG0069003,530330069003,5303300690,Lower Queen Anne,2000,839,10332.0,55.4231,51332,86481.4719,65179.0,1.326830297,8.2329,5.8233,3.012,10.4418,13.6546,22.49,8.6345,16.2651,7.6305,3.8153,90.1073,91.3655,3.861,55.4217,6.3063,32.8829,18.018,0.0,12.1622,6.3063,2.2523,4.0541,4.0541,6.3063,0.0,7.6577,600000.0,784.0,0.0,41.3043,39.8551,3.2609,3.2609,5.7971,0.0,1.7375,59.0734,518,1993,20.28113333,20.4819,10.4418,2.9304,26.8156,13.4078,4.2168,25.4682,47.5989
BG0069004,530330069004,5303300690,Queen Anne,2000,1038,12165.7,45.7611,51090,92875.5236,59052.0,1.572775242,10.1576,0.7005,6.655,4.2032,12.0841,25.394000000000002,24.6935,3.8529,9.9825,2.2767,86.3198,91.4186,4.3551,52.5394,0.0,4.059,23.2472,16.9742,22.1402,17.7122,0.0,0.0,0.0,4.059,7.7491,0.0,374167.0,873.0,0.0,37.3333,25.6667,33.3333,3.6667,0.0,0.0,12.3953,26.4656,597,1995,23.64273333,16.1121,7.7058,11.8716,26.2032,16.0428,9.8074,22.4022,45.1306
BG0070001,530330070001,5303300700,Lower Queen Anne,2000,1101,13669.0,46.049,50627,79289.9474,54370.0,1.458340029,3.8407,4.8364,6.1166,10.6686,10.0996,17.4964,15.505,5.8321,9.1038,16.5007,85.9219,86.771,6.016,64.0114,20.9486,7.1146,22.9249,14.2292,3.5573,6.3241,0.0,3.1621,11.8577,6.7194,3.1621,0.0,510776.0,821.0,13.3333,16.6667,22.6667,21.1111,6.2222,4.2222,2.2222,1.2032,66.5775,748,1995,24.37173333,7.2546,12.66,14.0449,19.2308,17.3077,4.2674,16.0055,44.4215
BG0070002,530330070002,5303300700,Lower Queen Anne,2000,1155,44649.8,27.3593,52624,69463.8926,41919.0,1.657098037,2.7429,2.4,1.1429,1.7143,7.8857,24.5714,17.7143,19.5429,10.0571,12.2286,82.9437,85.2571,4.0569999999999995,78.8571,0.0,0.0,0.0,9.1892,14.5946,21.0811,25.4054,8.6486,8.6486,8.6486,0.0,3.7838,239894.0,642.0,14.9275,51.4493,23.0435,2.1739,0.0,0.0,0.0,1.864,91.88600000000001,912,1996,29.6762,5.6,3.5429,9.3406,7.6923,16.7832,2.2857,18.0406,40.8423
