X	Y	GEO_ID_GRP	BLKGRP	GRPLABEL_TRIM	TRACT_LBL	TRTLABEL_COMP	TRTLABEL_TRIM	COUNTY	STATE	TRACT_ID	GROUP_AREA	GROUP_PERI
-122.3838239	47.51953173	530330116004	116004	116.0 4	Tract 011600	11600	116	33	53	53033011600	6241101.377	12879.82393
-122.3916655	47.52364888	530330116005	116005	116.0 5	Tract 011600	11600	116	33	53	53033011600	5673624.22	14755.49215
-122.3938302	47.53301749	530330116006	116006	116.0 6	Tract 011600	11600	116	33	53	53033011600	12717105.03	23853.64114
-122.2789098	47.52539687	530330117001	117001	117.0 1	Tract 011700	11700	117	33	53	53033011700	5923846.711	13648.25863
-122.287209	47.51667003	530330117002	117002	117.0 2	Tract 011700	11700	117	33	53	53033011700	17126086.37	26743.42222
-122.2847584	47.52542445	530330117003	117003	117.0 3	Tract 011700	11700	117	33	53	53033011700	5446008.402	15204.20659
-122.2755968	47.51488033	530330117004	117004	117.0 4	Tract 011700	11700	117	33	53	53033011700	9312036.412	18149.75837
-122.2624375	47.52580783	530330118001	118001	118.0 1	Tract 011800	11800	118	33	53	53033011800	20679257.7	20727.47802
-122.2571062	47.51600393	530330118002	118002	118.0 2	Tract 011800	11800	118	33	53	53033011800	4032251.402	9934.245415
-122.2638926	47.51680661	530330118003	118003	118.0 3	Tract 011800	11800	118	33	53	53033011800	3665033.512	7786.085884
-122.2718881	47.52205135	530330118004	118004	118.0 4	Tract 011800	11800	118	33	53	53033011800	4205565.729	10949.20119
-122.2743847	47.52864534	530330118005	118005	118.0 5	Tract 011800	11800	118	33	53	53033011800	3215732.303	7782.276598
-122.2678298	47.52564545	530330118006	118006	118.0 6	Tract 011800	11800	118	33	53	53033011800	5821336.352	13125.22243
-122.2571459	47.51153033	530330119001	119001	119.0 1	Tract 011900	11900	119	33	53	53033011900	37384804.64	37202.27704
-122.2521594	47.50690161	530330119002	119002	119.0 2	Tract 011900	11900	119	33	53	53033011900	7327445.977	22898.70353
-122.2578446	47.50507171	530330119003	119003	119.0 3	Tract 011900	11900	119	33	53	53033011900	4818606.555	11654.3236
-122.2652045	47.49898351	530330119004	119004	119.0 4	Tract 011900	11900	119	33	53	53033011900	6514653.762	12221.05819
-122.2659369	47.50866551	530330119005	119005	119.0 5	Tract 011900	11900	119	33	53	53033011900	9208955.337	15441.98549
-122.3754346	47.51412954	530330120001	120001	120.0 1	Tract 012000	12000	120	33	53	53033012000	5017069.303	10651.51029
-122.3805398	47.51008441	530330120002	120002	120.0 2	Tract 012000	12000	120	33	53	53033012000	5475699.338	13369.28856
-122.3859989	47.51481205	530330120003	120003	120.0 3	Tract 012000	12000	120	33	53	53033012000	5087951.135	10330.63622
-122.3901954	47.50907489	530330121001	121001	121.0 1	Tract 012100	12100	121	33	53	53033012100	19890176.5	27885.26807
-122.3768756	47.50354844	530330121002	121002	121.0 2	Tract 012100	12100	121	33	53	53033012100	10374187.05	15264.76177
-122.3800254	47.76850406	530330201001	201001	201.0 1	Tract 020100	20100	201	33	53	53033020100	9725412.521	18972.12628
-122.3881554	47.77075224	530330201002	201002	201.0 2	Tract 020100	20100	201	33	53	53033020100	13750803.34	21731.12536
-122.3867662	47.77545347	530330201003	201003	201.0 3	Tract 020100	20100	201	33	53	53033020100	5145414.823	10324.01986
-122.355946	47.77440641	530330202001	202001	202.0 1	Tract 020200	20200	202	33	53	53033020200	5796965.821	10153.98271
-122.3564015	47.76791622	530330202002	202002	202.0 2	Tract 020200	20200	202	33	53	53033020200	6020890.468	11440.50588
-122.3745623	47.7733491	530330202003	202003	202.0 3	Tract 020200	20200	202	33	53	53033020200	4290159.611	9443.250218
-122.3639166	47.77412646	530330202004	202004	202.0 4	Tract 020200	20200	202	33	53	53033020200	5569800.555	11680.6175
-122.3668878	47.76889571	530330202005	202005	202.0 5	Tract 020200	20200	202	33	53	53033020200	6210228.637	11912.86328
-122.3338943	47.77410106	530330203001	203001	203.0 1	Tract 020300	20300	203	33	53	53033020300	5184519.495	9360.467156
-122.3334835	47.76705162	530330203002	203002	203.0 2	Tract 020300	20300	203	33	53	53033020300	4853901.862	9357.787942
-122.344151	47.76562799	530330203003	203003	203.0 3	Tract 020300	20300	203	33	53	53033020300	6207625.249	13429.11507
-122.3486216	47.77297227	530330203004	203004	203.0 4	Tract 020300	20300	203	33	53	53033020300	4608766.971	9911.371926
-122.3419368	47.77287334	530330203005	203005	203.0 5	Tract 020300	20300	203	33	53	53033020300	7155709.391	13542.75293
-122.3162649	47.77483133	530330204011	204011	204.01 1	Tract 020401	20401	204.01	33	53	53033020401	9348898.867	18277.3788
-122.3253067	47.77137153	530330204012	204012	204.01 2	Tract 020401	20401	204.01	33	53	53033020401	11056246.93	14995.58106
-122.3118515	47.76757716	530330204013	204013	204.01 3	Tract 020401	20401	204.01	33	53	53033020401	4488229.252	10799.34384
-122.2969247	47.77391276	530330204021	204021	204.02 1	Tract 020402	20402	204.02	33	53	53033020402	7796805.276	11375.61717
-122.3008011	47.76552401	530330204022	204022	204.02 2	Tract 020402	20402	204.02	33	53	53033020402	7236986.198	15353.01553
-122.2955666	47.767655	530330204023	204023	204.02 3	Tract 020402	20402	204.02	33	53	53033020402	3540326.312	9042.64722
-122.2883915	47.76722616	530330204024	204024	204.02 4	Tract 020402	20402	204.02	33	53	53033020402	6997428.993	12656.22086
-122.305881	47.7733894	530330204025	204025	204.02 5	Tract 020402	20402	204.02	33	53	53033020402	4417046.251	9144.071438
-122.3088043	47.76001969	530330205001	205001	205.0 1	Tract 020500	20500	205	33	53	53033020500	5057312.961	11952.20047
-122.3083346	47.75456499	530330205002	205002	205.0 2	Tract 020500	20500	205	33	53	53033020500	4813557.122	8921.011652
-122.3132641	47.75027189	530330205003	205003	205.0 3	Tract 020500	20500	205	33	53	53033020500	6979697.494	13414.17656
-122.3187074	47.75398622	530330205004	205004	205.0 4	Tract 020500	20500	205	33	53	53033020500	4140345.198	8867.011223
-122.3187602	47.757646	530330205005	205005	205.0 5	Tract 020500	20500	205	33	53	53033020500	4039863.534	10425.52857
-122.3164608	47.76292049	530330205006	205006	205.0 6	Tract 020500	20500	205	33	53	53033020500	4229031.766	8980.53666
-122.3304237	47.75991317	530330206001	206001	206.0 1	Tract 020600	20600	206	33	53	53033020600	5804529.067	11983.24765
-122.3265298	47.7540863	530330206002	206002	206.0 2	Tract 020600	20600	206	33	53	53033020600	5264254.11	12638.27319
-122.3350087	47.752234	530330206003	206003	206.0 3	Tract 020600	20600	206	33	53	53033020600	6709941.386	10672.32862
-122.3376344	47.75962528	530330206004	206004	206.0 4	Tract 020600	20600	206	33	53	53033020600	3523886.992	7968.831841
-122.3429582	47.75421618	530330207001	207001	207.0 1	Tract 020700	20700	207	33	53	53033020700	5377954.008	10713.32297
-122.3457887	47.76142058	530330207002	207002	207.0 2	Tract 020700	20700	207	33	53	53033020700	5209454.82	10693.24321
-122.3506463	47.75231396	530330207003	207003	207.0 3	Tract 020700	20700	207	33	53	53033020700	7830156.681	15976.06332
-122.3618742	47.76246808	530330208001	208001	208.0 1	Tract 020800	20800	208	33	53	53033020800	4512162.168	9972.187253
-122.3572476	47.75621521	530330208002	208002	208.0 2	Tract 020800	20800	208	33	53	53033020800	6741664.898	13487.34506
-122.369891	47.75715451	530330208003	208003	208.0 3	Tract 020800	20800	208	33	53	53033020800	9367886.375	16241.45765
-122.3763484	47.75924179	530330208004	208004	208.0 4	Tract 020800	20800	208	33	53	53033020800	22078619.83	30173.00354
-122.349096	47.74175294	530330209001	209001	209.0 1	Tract 020900	20900	209	33	53	53033020900	9778793.004	15731.44499
-122.3581643	47.73882538	530330209002	209002	209.0 2	Tract 020900	20900	209	33	53	53033020900	10177690.64	15102.63329
-122.367997	47.74503098	530330209003	209003	209.0 3	Tract 020900	20900	209	33	53	53033020900	43588247.54	34272.77652
-122.3261715	47.74257398	530330210001	210001	210.0 1	Tract 021000	21000	210	33	53	53033021000	5672191.017	12341.04822
-122.3318058	47.73766405	530330210002	210002	210.0 2	Tract 021000	21000	210	33	53	53033021000	6914622.019	14654.44388
-122.3411362	47.73777445	530330210003	210003	210.0 3	Tract 021000	21000	210	33	53	53033021000	5304688.817	9308.394997
-122.3413389	47.74506023	530330210004	210004	210.0 4	Tract 021000	21000	210	33	53	53033021000	5293499.063	9299.927953
-122.3334324	47.74516492	530330210005	210005	210.0 5	Tract 021000	21000	210	33	53	53033021000	5015449.068	13574.50598
-122.3184186	47.74489456	530330211001	211001	211.0 1	Tract 021100	21100	211	33	53	53033021100	7040037.359	10604.90099
-122.319039	47.73787493	530330211002	211002	211.0 2	Tract 021100	21100	211	33	53	53033021100	5845266.885	10607.57299
-122.3090657	47.73587116	530330211003	211003	211.0 3	Tract 021100	21100	211	33	53	53033021100	4682460.807	10176.16552
-122.3075202	47.74296685	530330211004	211004	211.0 4	Tract 021100	21100	211	33	53	53033021100	10666049.6	13327.54727
-122.2888512	47.73704944	530330213001	213001	213.0 1	Tract 021300	21300	213	33	53	53033021300	24045236.42	21966.0146
-122.2968411	47.73752218	530330213002	213002	213.0 2	Tract 021300	21300	213	33	53	53033021300	6676596.577	10359.26444
-122.2936017	47.74304107	530330213003	213003	213.0 3	Tract 021300	21300	213	33	53	53033021300	6064063.664	13869.40182
-122.2838847	47.75459116	530330214001	214001	214.0 1	Tract 021400	21400	214	33	53	53033021400	12540683.18	22769.82252
-122.29443	47.74987462	530330214002	214002	214.0 2	Tract 021400	21400	214	33	53	53033021400	13002735.18	22951.69812
-122.2982444	47.75849606	530330214003	214003	214.0 3	Tract 021400	21400	214	33	53	53033021400	10580595.72	22110.66194
-122.2822647	47.77308804	530330215001	215001	215.0 1	Tract 021500	21500	215	33	53	53033021500	9544221.418	17659.78642
-122.2697457	47.76628551	530330215002	215002	215.0 2	Tract 021500	21500	215	33	53	53033021500	6884067.944	14231.19242
-122.2758254	47.76045098	530330215003	215003	215.0 3	Tract 021500	21500	215	33	53	53033021500	19460893.09	27408.5422
-122.2738883	47.77141208	530330215004	215004	215.0 4	Tract 021500	21500	215	33	53	53033021500	6239343.746	12128.3996
-122.2600709	47.77456922	530330216001	216001	216.0 1	Tract 021600	21600	216	33	53	53033021600	9785330.175	16965.95716
-122.2560687	47.75925946	530330216002	216002	216.0 2	Tract 021600	21600	216	33	53	53033021600	9415239.476	17424.67725
-122.2536052	47.76867556	530330216003	216003	216.0 3	Tract 021600	21600	216	33	53	53033021600	7234272.813	12518.74901
-122.2596756	47.76621159	530330216004	216004	216.0 4	Tract 021600	21600	216	33	53	53033021600	5650418.569	12092.3233
-122.2465869	47.76876017	530330217001	217001	217.0 1	Tract 021700	21700	217	33	53	53033021700	8982420.454	15967.31335
-122.2284897	47.76664273	530330217002	217002	217.0 2	Tract 021700	21700	217	33	53	53033021700	18071600.46	20266.20757
-122.2386261	47.77268664	530330217003	217003	217.0 3	Tract 021700	21700	217	33	53	53033021700	9008276.105	13655.50288
-122.2395716	47.76160815	530330217004	217004	217.0 4	Tract 021700	21700	217	33	53	53033021700	11260841.38	16157.50919
-122.2306379	47.75339311	530330217005	217005	217.0 5	Tract 021700	21700	217	33	53	53033021700	13688207.46	27765.33525
-122.1781814	47.77266818	530330218021	218021	218.02 1	Tract 021802	21802	218.02	33	53	53033021802	18491083.98	19740.3045
-122.1758168	47.76246218	530330218022	218022	218.02 2	Tract 021802	21802	218.02	33	53	53033021802	21534897.18	23495.24871
-122.1610054	47.76938241	530330218023	218023	218.02 3	Tract 021802	21802	218.02	33	53	53033021802	12841051.49	17096.48507
-122.2105946	47.77152849	530330218031	218031	218.03 1	Tract 021803	21803	218.03	33	53	53033021803	7378103.16	13883.62975
-122.2164721	47.76190487	530330218032	218032	218.03 2	Tract 021803	21803	218.03	33	53	53033021803	8092030.938	12871.12078
-122.2122496	47.75570393	530330218033	218033	218.03 3	Tract 021803	21803	218.03	33	53	53033021803	9690437.595	20849.27561
-122.2177389	47.76982201	530330218034	218034	218.03 4	Tract 021803	21803	218.03	33	53	53033021803	10091517.01	14878.70165
-122.1964634	47.77063374	530330218041	218041	218.04 1	Tract 021804	21804	218.04	33	53	53033021804	11210167.01	13805.72523
-122.1932042	47.76053024	530330218042	218042	218.04 2	Tract 021804	21804	218.04	33	53	53033021804	15701454.46	18801.83252
-122.2042526	47.76994942	530330218043	218043	218.04 3	Tract 021804	21804	218.04	33	53	53033021804	6232380.439	12689.25766
-122.1752605	47.71274425	530330219031	219031	219.03 1	Tract 021903	21903	219.03	33	53	53033021903	18888449.71	20710.2865
-122.178665	47.72241716	530330219032	219032	219.03 2	Tract 021903	21903	219.03	33	53	53033021903	3994118.767	8630.230064
-122.1831654	47.72948938	530330219033	219033	219.03 3	Tract 021903	21903	219.03	33	53	53033021903	3013780.133	8800.773115
-122.1782512	47.72839568	530330219034	219034	219.03 4	Tract 021903	21903	219.03	33	53	53033021903	2456734.345	6805.264952
-122.184765	47.72138234	530330219035	219035	219.03 5	Tract 021903	21903	219.03	33	53	53033021903	5516692.473	11666.3526
-122.157172	47.72190063	530330219041	219041	219.04 1	Tract 021904	21904	219.04	33	53	53033021904	24299165.8	25149.1399
-122.1706846	47.72065813	530330219042	219042	219.04 2	Tract 021904	21904	219.04	33	53	53033021904	3952315.211	8484.658098
-122.1700447	47.72835682	530330219043	219043	219.04 3	Tract 021904	21904	219.04	33	53	53033021904	5247419.571	9415.242682
-122.16895	47.72401856	530330219044	219044	219.04 4	Tract 021904	21904	219.04	33	53	53033021904	3432522.672	8599.738873
-122.1833568	47.7499726	530330219051	219051	219.05 1	Tract 021905	21905	219.05	33	53	53033021905	8159252.087	14734.67887
-122.185404	47.73581526	530330219052	219052	219.05 2	Tract 021905	21905	219.05	33	53	53033021905	7470741.667	17851.58775
-122.1772346	47.75000002	530330219053	219053	219.05 3	Tract 021905	21905	219.05	33	53	53033021905	6052915.184	13464.3684
-122.1786194	47.73748461	530330219054	219054	219.05 4	Tract 021905	21905	219.05	33	53	53033021905	7246194.834	12264.81031
-122.1645466	47.74328378	530330219061	219061	219.06 1	Tract 021906	21906	219.06	33	53	53033021906	29702158.1	32879.88593
-122.1619261	47.73342323	530330219062	219062	219.06 2	Tract 021906	21906	219.06	33	53	53033021906	8033339.613	15581.6034
-122.1720211	47.73383328	530330219063	219063	219.06 3	Tract 021906	21906	219.06	33	53	53033021906	3362101.136	12674.62077
-122.1928779	47.73621577	530330220011	220011	220.01 1	Tract 022001	22001	220.01	33	53	53033022001	6245484.03	13599.18071
-122.2062955	47.7451532	530330220012	220012	220.01 2	Tract 022001	22001	220.01	33	53	53033022001	26041622.59	39177.53826
-122.193595	47.74334572	530330220013	220013	220.01 3	Tract 022001	22001	220.01	33	53	53033022001	15070764.09	27919.20047
-122.1940641	47.729055	530330220031	220031	220.03 1	Tract 022003	22003	220.03	33	53	53033022003	6140803.362	10468.11195
-122.2015182	47.7216782	530330220032	220032	220.03 2	Tract 022003	22003	220.03	33	53	53033022003	5533328.061	9648.331247
-122.204604	47.72592187	530330220033	220033	220.03 3	Tract 022003	22003	220.03	33	53	53033022003	4081345.851	12831.92889
-122.2010233	47.73063283	530330220034	220034	220.03 4	Tract 022003	22003	220.03	33	53	53033022003	3411612.282	10244.45974
-122.1926816	47.72226293	530330220035	220035	220.03 5	Tract 022003	22003	220.03	33	53	53033022003	5798439.511	13378.21671
-122.1965765	47.71663077	530330220051	220051	220.05 1	Tract 022005	22005	220.05	33	53	53033022005	8606760.636	19891.0811
-122.1905226	47.70769564	530330220052	220052	220.05 2	Tract 022005	22005	220.05	33	53	53033022005	11406383.83	16970.27461
-122.1954284	47.71280728	530330220053	220053	220.05 3	Tract 022005	22005	220.05	33	53	53033022005	6012636.188	22011.28398
-122.1949502	47.7021214	530330220061	220061	220.06 1	Tract 022006	22006	220.06	33	53	53033022006	8642643.606	19655.13056
-122.2025689	47.70728245	530330220062	220062	220.06 2	Tract 022006	22006	220.06	33	53	53033022006	4688495.482	11378.65491
-122.2075121	47.70582173	530330220063	220063	220.06 3	Tract 022006	22006	220.06	33	53	53033022006	2075302.592	6392.110373
-122.2452374	47.74672314	530330221011	221011	221.01 1	Tract 022101	22101	221.01	33	53	53033022101	8570301.046	12819.57468
-122.2539027	47.73794037	530330221012	221012	221.01 2	Tract 022101	22101	221.01	33	53	53033022101	23307077.29	31947.25775
-122.2430543	47.73661745	530330221013	221013	221.01 3	Tract 022101	22101	221.01	33	53	53033022101	9242578.349	14346.37001
-122.2553716	47.74449763	530330221014	221014	221.01 4	Tract 022101	22101	221.01	33	53	53033022101	10724117.73	15980.58549
-122.2187038	47.74243903	530330221021	221021	221.02 1	Tract 022102	22102	221.02	33	53	53033022102	25411494.63	24239.25408
-122.235005	47.74005681	530330221022	221022	221.02 2	Tract 022102	22102	221.02	33	53	53033022102	7868828.109	14531.29945
-122.2373564	47.75014277	530330221023	221023	221.02 3	Tract 022102	22102	221.02	33	53	53033022102	9194004.084	22974.69102
-122.2268846	47.73655771	530330221024	221024	221.02 4	Tract 022102	22102	221.02	33	53	53033022102	7672313.738	11337.51016
-122.2257486	47.72904394	530330222011	222011	222.01 1	Tract 022201	22201	222.01	33	53	53033022201	4581228.936	9003.669993
-122.2253298	47.72304611	530330222012	222012	222.01 2	Tract 022201	22201	222.01	33	53	53033022201	4352824.831	9056.95356
-122.2363717	47.72494304	530330222013	222013	222.01 3	Tract 022201	22201	222.01	33	53	53033022201	10992776.67	16835.34741
-122.2340686	47.73047817	530330222014	222014	222.01 4	Tract 022201	22201	222.01	33	53	53033022201	4724879.552	9397.902497
-122.2162219	47.73024363	530330222021	222021	222.02 1	Tract 022202	22202	222.02	33	53	53033022202	6652067.741	12350.56181
-122.2116797	47.71481549	530330222022	222022	222.02 2	Tract 022202	22202	222.02	33	53	53033022202	5025895.912	8867.646334
-122.215133	47.72450349	530330222023	222023	222.02 3	Tract 022202	22202	222.02	33	53	53033022202	7284440.388	11715.46744
-122.2139936	47.71972597	530330222024	222024	222.02 4	Tract 022202	22202	222.02	33	53	53033022202	4492756.056	9927.596604
-122.2135647	47.70841332	530330222025	222025	222.02 5	Tract 022202	22202	222.02	33	53	53033022202	4679283.034	9534.737689
-122.2261041	47.70700514	530330222031	222031	222.03 1	Tract 022203	22203	222.03	33	53	53033022203	17461502.27	30233.879
-122.2318092	47.71368321	530330222032	222032	222.03 2	Tract 022203	22203	222.03	33	53	53033022203	10375536.45	14832.8204
-122.2289661	47.69934236	530330222033	222033	222.03 3	Tract 022203	22203	222.03	33	53	53033022203	13318842.68	23680.94718
-122.2511228	47.72319587	530330223001	223001	223.0 1	Tract 022300	22300	223	33	53	53033022300	73457306.02	56311.3774
-122.2409569	47.70620001	530330223002	223002	223.0 2	Tract 022300	22300	223	33	53	53033022300	12546048.98	23415.94451
-122.1992066	47.69804603	530330224001	224001	224.0 1	Tract 022400	22400	224	33	53	53033022400	10258033	17483.44521
-122.1990428	47.69206883	530330224002	224002	224.0 2	Tract 022400	22400	224	33	53	53033022400	12438021.84	23320.88987
-122.202389	47.68494328	530330224003	224003	224.0 3	Tract 022400	22400	224	33	53	53033022400	8322643.161	16011.12408
-122.2010484	47.68010437	530330224004	224004	224.0 4	Tract 022400	22400	224	33	53	53033022400	4295402.841	10635.94468
-122.210573	47.68059626	530330224005	224005	224.0 5	Tract 022400	22400	224	33	53	53033022400	33013246.93	34305.87886
-122.2131374	47.69158457	530330224006	224006	224.0 6	Tract 022400	22400	224	33	53	53033022400	22494401.95	29600.94927
-122.1875045	47.68235508	530330225001	225001	225.0 1	Tract 022500	22500	225	33	53	53033022500	7437521.583	16544.02474
-122.1869722	47.69291784	530330225002	225002	225.0 2	Tract 022500	22500	225	33	53	53033022500	12313910.65	25638.17
-122.1915628	47.67123159	530330225003	225003	225.0 3	Tract 022500	22500	225	33	53	53033022500	6733001.569	10334.89402
-122.2024352	47.67045545	530330225004	225004	225.0 4	Tract 022500	22500	225	33	53	53033022500	8743802.142	20115.35809
-122.1974448	47.676204	530330225005	225005	225.0 5	Tract 022500	22500	225	33	53	53033022500	7500110.989	13511.96184
-122.1689504	47.70479911	530330226031	226031	226.03 1	Tract 022603	22603	226.03	33	53	53033022603	4407338.936	8389.42757
-122.1679397	47.69733251	530330226032	226032	226.03 2	Tract 022603	22603	226.03	33	53	53033022603	4542710.625	10039.17078
-122.1728264	47.69854502	530330226033	226033	226.03 3	Tract 022603	22603	226.03	33	53	53033022603	4838597.376	14761.72657
-122.1733132	47.69135716	530330226034	226034	226.03 4	Tract 022603	22603	226.03	33	53	53033022603	9740846.259	18394.89953
-122.1791021	47.68602768	530330226035	226035	226.03 5	Tract 022603	22603	226.03	33	53	53033022603	7636999.117	15684.37872
-122.1700213	47.68068937	530330226041	226041	226.04 1	Tract 022604	22604	226.04	33	53	53033022604	11652079.7	13667.95938
-122.1804024	47.67496519	530330226042	226042	226.04 2	Tract 022604	22604	226.04	33	53	53033022604	12980519.47	17446.22466
-122.1691549	47.67151488	530330226043	226043	226.04 3	Tract 022604	22604	226.04	33	53	53033022604	7322058.729	11178.95976
-122.158766	47.69889974	530330226051	226051	226.05 1	Tract 022605	22605	226.05	33	53	53033022605	29597808.42	28285.90377
-122.1535812	47.68177195	530330226052	226052	226.05 2	Tract 022605	22605	226.05	33	53	53033022605	17643146.42	20552.14275
-122.1416517	47.67805102	530330226053	226053	226.05 3	Tract 022605	22605	226.05	33	53	53033022605	3640232.165	8159.081917
-122.1483891	47.67076565	530330226061	226061	226.06 1	Tract 022606	22606	226.06	33	53	53033022606	7733036.958	11273.76116
-122.1586524	47.66371271	530330226062	226062	226.06 2	Tract 022606	22606	226.06	33	53	53033022606	5867932.956	9620.334452
-122.158804	47.67252535	530330226063	226063	226.06 3	Tract 022606	22606	226.06	33	53	53033022606	11022323.37	14960.46152
-122.1481004	47.66359008	530330226064	226064	226.06 4	Tract 022606	22606	226.06	33	53	53033022606	5372596.681	9766.214777
-122.2044467	47.66417472	530330227011	227011	227.01 1	Tract 022701	22701	227.01	33	53	53033022701	5670426.885	9918.188103
-122.2050884	47.64651355	530330227012	227012	227.01 2	Tract 022701	22701	227.01	33	53	53033022701	16853413.38	22228.56199
-122.1936791	47.66402472	530330227021	227021	227.02 1	Tract 022702	22702	227.02	33	53	53033022702	7184338.489	12778.68844
-122.1911817	47.65393227	530330227022	227022	227.02 2	Tract 022702	22702	227.02	33	53	53033022702	10238495.04	16704.60744
-122.1983307	47.65426292	530330227023	227023	227.02 3	Tract 022702	22702	227.02	33	53	53033022702	8999471.474	15339.89969
-122.1755015	47.65358372	530330227031	227031	227.03 1	Tract 022703	22703	227.03	33	53	53033022703	36727120.14	27392.0364
-122.1812036	47.66477281	530330227032	227032	227.03 2	Tract 022703	22703	227.03	33	53	53033022703	8546257.589	12081.95389
-122.1483606	47.65324977	530330228011	228011	228.01 1	Tract 022801	22801	228.01	33	53	53033022801	13362404.17	15717.60434
-122.1466456	47.64220187	530330228012	228012	228.01 2	Tract 022801	22801	228.01	33	53	53033022801	4705647.859	9543.63433
-122.1576407	47.64612776	530330228013	228013	228.01 3	Tract 022801	22801	228.01	33	53	53033022801	28832525.47	30328.83313
-122.1473791	47.63490571	530330228014	228014	228.01 4	Tract 022801	22801	228.01	33	53	53033022801	5441477.118	11480.2446
-122.1383298	47.67106565	530330228021	228021	228.02 1	Tract 022802	22802	228.02	33	53	53033022802	6315556.183	10340.41752
-122.1301424	47.65940352	530330228022	228022	228.02 2	Tract 022802	22802	228.02	33	53	53033022802	10675762.87	13978.53641
-122.1376534	47.66288797	530330228023	228023	228.02 3	Tract 022802	22802	228.02	33	53	53033022802	11612909.72	18949.74709
-122.1366643	47.65051615	530330228031	228031	228.03 1	Tract 022803	22803	228.03	33	53	53033022803	9945095.328	13761.9843
-122.1231466	47.65058943	530330228032	228032	228.03 2	Tract 022803	22803	228.03	33	53	53033022803	12133296.91	16018.12971
-122.1328046	47.6389444	530330228033	228033	228.03 3	Tract 022803	22803	228.03	33	53	53033022803	29291522.2	24671.0717
-122.1204315	47.63390403	530330229011	229011	229.01 1	Tract 022901	22901	229.01	33	53	53033022901	9304189.216	14199.03984
-122.1155467	47.64038236	530330229012	229012	229.01 2	Tract 022901	22901	229.01	33	53	53033022901	6671366.53	12000.30959
-122.1055386	47.63629333	530330229021	229021	229.02 1	Tract 022902	22902	229.02	33	53	53033022902	9606134.887	12792.63798
-122.095998	47.63440399	530330229022	229022	229.02 2	Tract 022902	22902	229.02	33	53	53033022902	5651165.828	10676.84978
-122.1135116	47.64805943	530330229023	229023	229.02 3	Tract 022902	22902	229.02	33	53	53033022902	4310314.395	11690.80372
-122.106828	47.64696353	530330229024	229024	229.02 4	Tract 022902	22902	229.02	33	53	53033022902	19444877.23	45625.61675
-122.0994425	47.6293679	530330229025	229025	229.02 5	Tract 022902	22902	229.02	33	53	53033022902	7444739.707	13973.25045
-122.0990157	47.61931852	530330230001	230001	230.0 1	Tract 023000	23000	230	33	53	53033023000	22777895.83	32344.60669
-122.1120475	47.62501234	530330230002	230002	230.0 2	Tract 023000	23000	230	33	53	53033023000	5402285.83	11628.01634
-122.1233124	47.62847768	530330230003	230003	230.0 3	Tract 023000	23000	230	33	53	53033023000	10683602.18	15990.37582
-122.1020571	47.62386078	530330230004	230004	230.0 4	Tract 023000	23000	230	33	53	53033023000	9279360.66	14060.22244
-122.1119646	47.61647256	530330231001	231001	231.0 1	Tract 023100	23100	231	33	53	53033023100	4392017.827	11798.07899
-122.1187945	47.61817528	530330231002	231002	231.0 2	Tract 023100	23100	231	33	53	53033023100	5810722.516	14050.90164
-122.1134794	47.59973122	530330231003	231003	231.0 3	Tract 023100	23100	231	33	53	53033023100	39469095.35	46784.98703
-122.1374429	47.6133988	530330232011	232011	232.01 1	Tract 023201	23201	232.01	33	53	53033023201	7063754.01	11072.20728
-122.1377294	47.6191608	530330232012	232012	232.01 2	Tract 023201	23201	232.01	33	53	53033023201	5232149.64	10790.61994
-122.1369723	47.62489007	530330232013	232013	232.01 3	Tract 023201	23201	232.01	33	53	53033023201	4815804.912	10494.66705
-122.1279142	47.62153481	530330232021	232021	232.02 1	Tract 023202	23202	232.02	33	53	53033023202	7687397.154	16468.51661
-122.1266859	47.61330844	530330232022	232022	232.02 2	Tract 023202	23202	232.02	33	53	53033023202	6973573.466	11273.31717
-122.1233404	47.62236222	530330232023	232023	232.02 3	Tract 023202	23202	232.02	33	53	53033023202	1168394.608	7637.812913
-122.1240897	47.59291781	530330233001	233001	233.0 1	Tract 023300	23300	233	33	53	53033023300	15759100.73	22374.80088
-122.1300849	47.59880682	530330233002	233002	233.0 2	Tract 023300	23300	233	33	53	53033023300	9388786.581	16301.00386
-122.1368188	47.6062205	530330233003	233003	233.0 3	Tract 023300	23300	233	33	53	53033023300	10272427.77	16791.17886
-122.1272416	47.60642144	530330233004	233004	233.0 4	Tract 023300	23300	233	33	53	53033023300	5894414.372	11432.80421
-122.1371694	47.59347177	530330234011	234011	234.01 1	Tract 023401	23401	234.01	33	53	53033023401	5560483.011	10120.51314
-122.1552933	47.58356576	530330234012	234012	234.01 2	Tract 023401	23401	234.01	33	53	53033023401	22812729.36	26592.86769
-122.1393501	47.58582519	530330234013	234013	234.01 3	Tract 023401	23401	234.01	33	53	53033023401	11884699.11	17521.27887
-122.1129367	47.57389712	530330234031	234031	234.03 1	Tract 023403	23403	234.03	33	53	53033023403	19706472.48	25907.54323
-122.1268678	47.58367839	530330234032	234032	234.03 2	Tract 023403	23403	234.03	33	53	53033023403	13036365.87	19470.53731
-122.1155976	47.58382767	530330234033	234033	234.03 3	Tract 023403	23403	234.03	33	53	53033023403	18457640.33	25984.97671
-122.0919238	47.5662443	530330234041	234041	234.04 1	Tract 023404	23404	234.04	33	53	53033023404	27411584.06	48803.48126
