,Id,Geography,neighborhood,city,year,total population,total households,median house value,percent public transportation,percent white not hispanic,median income,median family income,percent nonfamily household,median gross rent,median_contract_rent,percent renter-occupied housing units,monthly housing costs 30+ percent of renter householdhold income,rent 35-39.9 percent of household income,rent 40-49.9 percent of household income,rent 50 percent of household income,not computed rent as percent of household income,3-4 dwelling units,5+ dwelling units,3+ vehicles available,percent bachelors degree or higher,bachelor deg 25yr+,percent bachelor deg 25yr+,children under18 in family household,children under18 in married household,"household income 20,000-29,999","household income 30,000-39,999","household income 40,000-49,999","household income 50,000-59,999","household income 60,000-74,999","household income 75,000-99,999","household income 100,000-124,999","household income 125,000-149,999","household income 150,000-199,999","household income 200,000+",total count household income,total population 25yr+,total female 25-29yr,total female 30-39yr,total female 40-49yr,total female 50-59yr,total female 60-64yr,total female 65-69yr,total female 70yr+,total male 25-29yr,total male 30-39yr,total male 40-49yr,total male 50-59yr,total male 60-64yr,total male 65-69yr,total male 70yr+,inflation_adj_median_house_value,increase_in_edu_attainment_2015,increase_in_house_value_2015,def_1,increase_in_rent_2015,increase_in_home_price_distribution_2015,def_2
214,53033010200,"Census Tract 102, King County, Washington",Rainier Valley,Seattle,2015,4569,1902,445000,0.120253165,0.616108558,84324,113972,0.41272344899999996,1518,1263.0,0.2276551,29.3,28,10,87,38,0,99,308,59.8,1111,0.316885339,894,664,149,134,128,86,238,283,270,128,200,192,1902,3506,156,420,359,327,199,139,234,190,350,357,288,186,93,208,480600.00000000006,,,NotEligibleForGentrification,,,NotCurrentlyGentrifying
215,53033010200,"Census Tract 102, King County, Washington",Rainier Valley,Seattle,2010,4825,1945,461800,0.175647009,0.575336788,82901,1209,0.37840617,1246,974.0,0.128534704,130.0,0,28,53,0,10,61,414,52.5,1008,0.282907662,989,812,118,101,184,141,176,378,148,212,215,115,1945,3563,103,528,373,518,103,105,221,46,315,323,451,205,118,154,498744.00000000006,,,None,,,None
216,53033010300,"Census Tract 103, King County, Washington",Rainier Valley,Seattle,2015,6371,2545,356900,0.16936671600000003,0.375608225,57750,62679,0.483300589,976,814.0,0.50805501,20.2,91,57,357,65,170,885,442,34.6,1109,0.22646518300000001,1030,724,239,221,103,277,329,343,249,93,99,110,2545,4897,309,703,480,404,149,167,300,292,581,835,332,126,117,102,385452.0,,,EligibleForGentrification,,,NotCurrentlyGentrifying
217,53033010300,"Census Tract 103, King County, Washington",Rainier Valley,Seattle,2010,6047,2273,362100,0.203125,0.271704978,42486,1322,0.41838979299999995,823,737.0,0.556533216,431.0,98,176,400,129,87,772,401,35.7,969,0.22566371699999999,1260,919,166,344,157,117,186,285,179,167,119,15,2273,4294,296,515,446,348,194,56,275,256,632,412,397,97,95,275,391068.0,,,None,,,None
218,53033010401,"Census Tract 104.01, King County, Washington",Rainier Valley,Seattle,2015,4711,1400,347400,0.177248677,0.153258332,60682,65069,0.332142857,1438,1153.0,0.217142857,42.5,18,53,44,18,0,16,347,31.9,747,0.21095735699999998,711,474,107,130,85,160,167,155,109,80,125,70,1400,3541,214,386,301,236,150,122,268,92,383,587,293,165,61,283,375192.0,,,EligibleForGentrification,,,NotCurrentlyGentrifying
219,53033010401,"Census Tract 104.01, King County, Washington",Rainier Valley,Seattle,2010,4516,1451,393900,0.121803812,0.211691763,65799,1058,0.270847691,978,860.0,0.29083390800000003,93.0,54,38,90,29,53,41,462,32.2,917,0.285580816,1016,842,94,133,223,56,132,267,126,62,97,84,1451,3211,301,284,381,289,29,135,261,129,469,274,280,88,104,187,425412.0,,,None,,,None
220,53033010402,"Census Tract 104.02, King County, Washington",Industrial District,Seattle,2015,5218,1583,322000,0.18989547,0.208700652,79432,81791,0.300063171,1384,1119.0,0.38344914700000005,25.6,60,46,79,44,0,82,426,31.1,970,0.25,832,702,93,125,110,158,118,208,226,164,153,75,1583,3880,231,353,489,337,107,86,261,239,444,590,216,217,69,241,347760.0,,,NotEligibleForGentrification,,,NotCurrentlyGentrifying
221,53033010402,"Census Tract 104.02, King County, Washington",Industrial District,Seattle,2010,4454,1545,361800,0.172972973,0.244948361,71250,1129,0.26925566300000003,1008,901.0,0.225889968,191.0,0,56,84,24,0,100,390,33.2,894,0.275246305,976,755,107,194,76,140,103,301,140,222,76,21,1545,3248,282,157,369,331,104,150,281,127,462,304,242,146,95,198,390744.0,,,None,,,None
222,53033010500,"Census Tract 105, King County, Washington",Fairmount Park,Seattle,2015,6631,3477,380700,0.196838348,0.788870457,66794,105871,0.602243313,1279,1202.0,0.596491228,34.7,103,160,411,171,351,1839,224,53.6,1591,0.301154647,917,590,224,235,292,280,421,450,295,242,306,182,3477,5283,313,734,485,570,124,107,527,342,489,543,323,264,141,321,411156.0,,,NotEligibleForGentrification,,,NotCurrentlyGentrifying
223,53033010500,"Census Tract 105, King County, Washington",Fairmount Park,Seattle,2010,6424,2918,435100,0.151557676,0.808063512,64815,1147,0.60692255,962,906.0,0.517135024,624.0,13,154,232,104,105,1313,413,51.1,1288,0.247359324,796,706,228,166,268,337,218,473,269,245,112,192,2918,5207,265,676,301,454,272,60,761,443,600,508,369,168,85,245,469908.00000000006,,,None,,,None
224,53033010600,"Census Tract 106, King County, Washington",Fairmount Park,Seattle,2015,8079,3571,448100,0.174637999,0.7645748240000001,90208,109681,0.41164939799999994,1102,981.0,0.355642677,25.7,101,103,136,75,77,1012,488,58.3,2390,0.38295145,1503,1159,215,236,300,148,401,366,549,332,284,435,3571,6241,195,815,717,790,201,152,409,164,700,787,679,218,103,311,483948.00000000006,,,NotEligibleForGentrification,,,NotCurrentlyGentrifying
225,53033010600,"Census Tract 106, King County, Washington",Fairmount Park,Seattle,2010,7087,3611,466600,0.199711261,0.850430365,71850,1699,0.529493215,1010,931.0,0.406258654,547.0,135,27,292,28,118,1215,431,48.5,1860,0.327868852,1219,932,314,245,313,232,383,631,383,227,251,294,3611,5673,396,600,812,555,215,142,459,282,587,648,520,156,88,213,503928.00000000006,,,None,,,None
226,53033010701,"Census Tract 107.01, King County, Washington",Roxhill,Seattle,2015,3700,1431,291000,0.23891188600000002,0.47027027,55504,54258,0.41509434,981,861.0,0.5793151639999999,19.0,45,107,300,39,96,432,61,32.0,465,0.20639147800000002,916,533,105,95,86,122,144,203,131,57,43,72,1431,2253,233,389,250,172,70,20,62,193,236,233,255,61,33,46,314280.0,,,EligibleForGentrification,,,NotCurrentlyGentrifying
227,53033010701,"Census Tract 107.01, King County, Washington",Roxhill,Seattle,2010,2622,1099,334900,0.244213887,0.423722349,42418,715,0.34940855299999996,846,598.0,0.551410373,191.0,54,32,194,35,57,434,143,22.4,285,0.159040179,593,183,109,52,59,75,117,125,95,41,82,0,1099,1792,151,310,198,113,75,46,51,124,222,218,153,76,55,0,361692.0,,,None,,,None
228,53033010702,"Census Tract 107.02, King County, Washington",North Delridge,Seattle,2015,4393,1465,325500,0.17196261699999998,0.287502845,48036,47443,0.296245734,588,486.0,0.638225256,17.0,38,61,267,44,139,396,142,34.8,664,0.264752791,1464,890,93,137,78,77,83,222,87,64,106,55,1465,2508,225,398,269,281,65,88,132,121,420,115,183,86,70,55,351540.0,,,EligibleForGentrification,,,NotCurrentlyGentrifying
229,53033010702,"Census Tract 107.02, King County, Washington",North Delridge,Seattle,2010,2620,1058,369400,0.106140351,0.402671756,39074,629,0.40548204200000004,541,413.0,0.632325142,198.0,0,114,169,12,46,395,142,42.6,477,0.292458614,782,160,131,63,11,88,80,111,27,61,60,81,1058,1631,175,126,195,206,29,20,130,192,355,84,83,9,0,27,398952.0,,,None,,,None
230,53033010800,"Census Tract 108, King County, Washington",North Delridge,Seattle,2015,4670,1719,307700,0.114919355,0.477087794,74107,83750,0.383944154,1435,1175.0,0.379290285,30.8,28,41,197,18,11,113,373,40.6,826,0.264150943,1078,759,38,159,189,48,168,292,239,91,158,77,1719,3127,171,417,360,293,148,114,115,140,338,483,284,84,69,111,332316.0,,,NotEligibleForGentrification,,,NotCurrentlyGentrifying
231,53033010800,"Census Tract 108, King County, Washington",North Delridge,Seattle,2010,4683,1621,315100,0.14061331300000002,0.521247064,69844,1114,0.312769895,1428,1187.0,0.236890808,258.0,34,63,138,20,49,11,494,30.8,765,0.23188845100000002,1047,705,147,208,87,87,208,383,181,80,47,103,1621,3299,123,513,337,268,193,9,122,293,567,341,261,123,82,67,340308.0,,,None,,,None
232,53033010900,"Census Tract 109, King County, Washington",Industrial District,Seattle,2015,1055,597,303800,0.252413793,0.757345972,42159,81442,0.7403685090000001,784,718.0,0.591289782,30.0,36,22,70,18,64,182,41,43.2,289,0.34040047100000004,80,65,85,102,44,28,96,46,44,38,12,0,597,849,59,82,77,70,44,7,10,82,125,139,95,11,22,26,328104.0,,,EligibleForGentrification,,,NotCurrentlyGentrifying
233,53033010900,"Census Tract 109, King County, Washington",Industrial District,Seattle,2010,1339,672,319300,0.255128205,0.598954444,37097,229,0.65922619,836,782.0,0.706845238,139.0,37,86,68,41,9,162,120,14.9,97,0.089483395,179,148,26,109,114,33,27,89,11,0,29,8,672,1084,116,149,37,27,49,0,62,78,252,116,100,49,6,43,344844.0,,,None,,,None
234,53033011001,"Census Tract 110.01, King County, Washington",Rainier Valley,Seattle,2015,4932,1642,290600,0.20552677,0.135239254,29286,41161,0.39707673600000004,735,603.0,0.661388551,18.3,31,243,306,97,103,434,216,21.9,498,0.15413184800000002,1348,884,183,58,243,52,82,162,56,83,33,38,1642,3231,147,447,280,255,134,62,314,80,460,359,278,103,31,281,313848.0,,,EligibleForGentrification,,,NotCurrentlyGentrifying
235,53033011001,"Census Tract 110.01, King County, Washington",Rainier Valley,Seattle,2010,4148,1478,341000,0.162314749,0.13283510099999998,26859,936,0.36671177299999996,469,280.0,0.612990528,163.0,61,41,281,39,82,610,164,29.2,437,0.17348154,1174,613,201,204,85,63,67,126,63,61,9,25,1478,2519,91,301,403,276,30,126,301,118,288,76,276,36,116,81,368280.0,,,None,,,None
236,53033011002,"Census Tract 110.02, King County, Washington",Georgetown,Seattle,2015,4722,1278,328000,0.282545805,0.058661584,47604,54286,0.200312989,981,593.0,0.450704225,23.8,19,75,223,44,39,81,235,17.7,414,0.139347021,1406,715,111,150,114,76,86,169,85,127,28,22,1278,2971,194,333,285,328,116,127,218,183,350,213,202,202,38,182,354240.0,,,EligibleForGentrification,,,NotCurrentlyGentrifying
237,53033011002,"Census Tract 110.02, King County, Washington",Georgetown,Seattle,2010,3774,1278,319900,0.24986904100000001,0.11711711699999999,54018,1041,0.185446009,1084,866.0,0.43348982799999997,266.0,90,71,98,12,42,88,343,26.5,458,0.189805222,767,500,127,80,181,133,127,230,100,40,47,23,1278,2413,119,356,194,517,167,65,98,45,171,168,234,127,86,66,345492.0,,,None,,,None
238,53033011101,"Census Tract 111.01, King County, Washington",Rainier Valley,Seattle,2015,5096,1743,303300,0.226332538,0.185832025,52412,62159,0.397016638,1057,906.0,0.511187608,22.6,53,38,267,37,14,701,300,25.9,653,0.166454244,786,486,99,178,185,174,108,300,137,99,104,18,1743,3923,256,525,219,361,151,156,350,255,543,368,355,142,77,165,327564.0,,,EligibleForGentrification,,,NotCurrentlyGentrifying
239,53033011101,"Census Tract 111.01, King County, Washington",Rainier Valley,Seattle,2010,4162,1427,286300,0.258561644,0.150168188,44844,1014,0.28941836,838,644.0,0.46320953,204.0,48,113,212,31,66,239,286,19.3,324,0.113604488,919,545,221,83,114,76,117,197,126,71,24,28,1427,2852,162,353,227,227,166,143,249,118,359,310,185,99,98,156,309204.0,,,None,,,None
240,53033011102,"Census Tract 111.02, King County, Washington",Rainier Valley,Seattle,2015,4681,1481,437400,0.162899787,0.40803247200000003,61901,81250,0.309925726,843,760.0,0.41458474,9.9,53,8,185,0,99,449,214,42.0,739,0.242454068,1072,772,95,92,135,92,118,251,128,105,128,66,1481,3048,158,392,263,341,114,87,328,184,338,305,305,57,41,135,472392.00000000006,,,NotEligibleForGentrification,,,NotCurrentlyGentrifying
241,53033011102,"Census Tract 111.02, King County, Washington",Rainier Valley,Seattle,2010,4205,1428,426700,0.204239917,0.458977408,55926,945,0.33823529399999996,762,651.0,0.443977591,214.0,65,108,185,19,33,521,107,36.1,620,0.20156046800000002,672,565,196,140,44,121,155,126,185,53,62,99,1428,3076,83,239,212,377,107,65,539,123,226,381,254,157,86,227,460836.00000000006,,,None,,,None
242,53033011200,"Census Tract 112, King County, Washington",Industrial District,Seattle,2015,4174,1449,250000,0.21008403399999998,0.356013416,35425,35568,0.449965493,812,755.0,0.5776397520000001,30.4,105,62,250,5,122,374,257,18.2,340,0.132141469,1374,430,194,242,120,50,129,171,114,15,33,25,1449,2573,110,366,166,307,51,91,104,134,387,336,211,175,57,78,270000.0,,,EligibleForGentrification,,,NotCurrentlyGentrifying
243,53033011200,"Census Tract 112, King County, Washington",Industrial District,Seattle,2010,4102,1292,257800,0.271375465,0.303754266,42907,786,0.391640867,926,786.0,0.49458204299999997,285.0,72,53,142,75,94,260,219,13.7,249,0.088580576,927,773,140,155,199,107,99,146,42,49,25,41,1292,2811,148,366,154,226,100,8,132,266,521,423,218,71,74,104,278424.0,,,None,,,None
244,53033011300,"Census Tract 113, King County, Washington",White Center,Seattle,2015,6969,2950,280000,0.172518662,0.507533362,47363,76558,0.492542373,996,961.0,0.567457627,44.2,196,175,688,27,30,1354,477,27.0,1077,0.211882746,1429,849,338,397,174,199,245,405,199,179,107,127,2950,5083,52,728,548,483,212,128,596,218,472,596,399,313,77,261,302400.0,,,EligibleForGentrification,,,NotCurrentlyGentrifying
245,53033011300,"Census Tract 113, King County, Washington",White Center,Seattle,2010,5527,2352,338700,0.147954476,0.5201736929999999,63333,1341,0.429846939,1061,846.0,0.37202381,420.0,65,118,257,24,132,465,525,32.9,1073,0.267247821,1039,553,267,201,155,175,418,322,265,107,76,57,2352,4015,352,504,243,468,109,148,166,324,470,368,497,78,117,171,365796.0,,,None,,,None
246,53033011401,"Census Tract 114.01, King County, Washington",Roxhill,Seattle,2015,4041,1678,281900,0.201864613,0.443702054,54622,64760,0.439213349,1196,1061.0,0.545887962,33.5,79,88,139,19,134,657,260,27.0,598,0.202505926,661,283,129,135,280,168,205,234,184,66,47,17,1678,2953,293,470,240,305,133,61,66,354,454,226,256,53,31,11,304452.0,,,EligibleForGentrification,,,NotCurrentlyGentrifying
247,53033011401,"Census Tract 114.01, King County, Washington",Roxhill,Seattle,2010,3919,1794,321800,0.134742404,0.49400357200000006,63750,872,0.51393534,936,817.0,0.538461538,301.0,61,59,161,15,199,657,323,34.3,713,0.24384404899999998,640,447,166,92,229,138,434,261,58,75,143,17,1794,2924,273,463,355,190,52,35,115,158,550,326,193,67,74,73,347544.0,,,None,,,None
248,53033011402,"Census Tract 114.02, King County, Washington",White Center,Seattle,2015,4405,1875,251700,0.13791446400000001,0.448354143,47701,55667,0.42826666700000005,904,757.0,0.603733333,15.2,82,101,188,76,72,815,176,31.4,691,0.219574198,904,490,241,127,188,151,189,244,131,132,16,23,1875,3147,151,451,199,431,73,119,248,133,389,304,319,94,55,181,271836.0,,,EligibleForGentrification,,,NotCurrentlyGentrifying
249,53033011402,"Census Tract 114.02, King County, Washington",White Center,Seattle,2010,4193,1792,315500,0.20799640600000002,0.513713332,53049,1004,0.43973214299999996,773,720.0,0.529575893,306.0,113,74,199,0,149,646,202,28.7,651,0.24427767399999997,1146,828,278,177,79,270,269,171,252,29,0,0,1792,2665,143,362,351,145,55,53,197,239,331,364,189,122,19,95,340740.0,,,None,,,None
250,53033011500,"Census Tract 115, King County, Washington",Roxhill,Seattle,2015,4252,1945,350500,0.175867508,0.729303857,75123,107500,0.44781491,1120,1056.0,0.32339331600000004,31.9,16,65,165,19,14,305,264,47.3,1098,0.332525742,740,495,111,210,168,142,192,214,218,209,221,113,1945,3302,124,514,347,341,157,106,127,94,465,449,290,106,110,72,378540.0,,,NotEligibleForGentrification,,,NotCurrentlyGentrifying
251,53033011500,"Census Tract 115, King County, Washington",Roxhill,Seattle,2010,4152,2029,367200,0.167256985,0.76734104,75344,1013,0.50073928,1027,882.0,0.259733859,170.0,41,41,184,26,24,243,284,53.8,1135,0.346036585,646,399,100,79,153,198,286,510,260,117,104,29,2029,3280,142,472,460,407,64,71,164,199,470,326,256,96,14,139,396576.0,,,None,,,None
252,53033011600,"Census Tract 116, King County, Washington",Roxhill,Seattle,2015,6570,2988,521200,0.139669205,0.8646879759999999,102500,135583,0.427376171,1368,1208.0,0.29518072300000003,31.0,0,96,255,82,31,257,464,55.2,1842,0.35676932,1154,982,210,186,59,268,203,262,358,289,266,614,2988,5163,72,419,856,597,285,151,453,99,507,450,719,216,123,216,562896.0,,,NotEligibleForGentrification,,,NotCurrentlyGentrifying
253,53033011600,"Census Tract 116, King County, Washington",Roxhill,Seattle,2010,6304,2784,491800,0.10558112800000001,0.8872144670000001,87414,1612,0.420977011,1086,948.0,0.218390805,244.0,88,79,55,0,150,304,369,54.2,1747,0.35038106700000005,996,858,220,195,244,134,194,391,350,232,246,357,2784,4986,82,598,497,562,121,211,454,232,462,632,516,241,137,241,531144.0,,,None,,,None
254,53033011700,"Census Tract 117, King County, Washington",Georgetown,Seattle,2015,5456,1700,283700,0.22534113100000003,0.117302053,60917,66019,0.254705882,840,576.0,0.27117647100000003,21.3,36,0,72,58,81,135,545,28.6,777,0.20725526800000002,1259,793,180,196,81,87,219,265,112,94,159,23,1700,3749,106,406,375,437,150,86,211,355,227,555,339,106,70,326,306396.0,,,EligibleForGentrification,,,NotCurrentlyGentrifying
255,53033011700,"Census Tract 117, King County, Washington",Georgetown,Seattle,2010,6708,1654,350400,0.209970888,0.11344663099999999,53700,1313,0.206166868,1274,944.0,0.257557437,169.0,0,70,176,38,29,0,541,20.2,624,0.160082093,2046,1518,204,190,182,100,255,201,181,58,55,33,1654,3898,178,419,446,501,152,149,360,78,425,347,432,158,86,167,378432.0,,,None,,,None
256,53033011800,"Census Tract 118, King County, Washington",Rainier Valley,Seattle,2015,8010,2782,344900,0.20840393100000001,0.191635456,38846,33642,0.35621854799999997,885,829.0,0.54457225,22.0,57,252,524,120,318,998,353,26.9,876,0.176862508,2143,1102,320,181,256,156,160,325,185,120,58,125,2782,4953,406,626,589,535,401,190,197,271,408,356,415,211,184,164,372492.0,,,EligibleForGentrification,,,NotCurrentlyGentrifying
257,53033011800,"Census Tract 118, King County, Washington",Rainier Valley,Seattle,2010,7600,2860,346300,0.179825878,0.197763158,48037,1744,0.39020979,880,763.0,0.5206293710000001,561.0,57,162,455,74,311,1050,400,23.5,657,0.14626001800000002,2361,1107,368,177,352,367,243,317,212,63,83,39,2860,4492,226,506,477,478,186,140,259,115,416,552,652,118,124,243,374004.0,,,None,,,None
258,53033011900,"Census Tract 119, King County, Washington",Rainier Valley,Seattle,2015,7428,2526,280300,0.176703645,0.23882606399999998,71524,76530,0.35391924,1327,1029.0,0.325415677,19.8,47,27,276,29,37,100,687,29.8,1009,0.194225217,1679,723,65,322,187,240,271,439,398,175,97,65,2526,5195,280,544,519,529,275,136,343,375,482,714,354,241,118,285,302724.0,,,NotEligibleForGentrification,,,NotCurrentlyGentrifying
259,53033011900,"Census Tract 119, King County, Washington",Rainier Valley,Seattle,2010,7563,2465,337000,0.11299261099999999,0.226100754,62311,1824,0.260040568,1289,868.0,0.2336714,233.0,69,65,230,0,72,0,699,33.5,1263,0.25336008,1920,1137,212,267,142,286,276,459,318,100,76,34,2465,4985,262,479,556,497,169,185,304,317,340,723,538,148,144,323,363960.0,,,None,,,None
260,53033012000,"Census Tract 120, King County, Washington",Roxhill,Seattle,2015,3474,1456,343100,0.144920319,0.816062176,83421,107262,0.41758241799999996,1417,1259.0,0.20604395600000003,48.3,11,21,76,0,0,18,313,51.2,894,0.358604091,802,620,74,68,101,141,140,205,191,95,217,91,1456,2493,225,253,228,251,127,73,89,130,245,314,290,101,84,83,370548.0,,,NotEligibleForGentrification,,,NotCurrentlyGentrifying
261,53033012000,"Census Tract 120, King County, Washington",Roxhill,Seattle,2010,3632,1485,370400,0.142924086,0.755506608,84137,865,0.417508418,1649,1327.0,0.21010101,141.0,49,13,65,24,0,70,360,41.6,668,0.261960784,829,696,97,89,93,122,128,381,256,92,108,40,1485,2550,129,252,424,207,99,76,70,196,328,381,255,26,62,45,400032.0,,,None,,,None
262,53033012100,"Census Tract 121, King County, Washington",West Seattle,Seattle,2015,2853,1177,429300,0.080943276,0.767963547,110060,130972,0.312659303,1465,1232.0,0.131690739,20.0,22,9,0,9,13,80,234,56.6,738,0.339154412,566,404,57,17,95,109,141,149,86,102,169,243,1177,2176,60,143,299,234,180,54,216,97,133,240,131,115,93,181,463644.00000000006,,,NotEligibleForGentrification,,,NotCurrentlyGentrifying
263,53033012100,"Census Tract 121, King County, Washington",West Seattle,Seattle,2010,2565,1156,534500,0.048489107999999996,0.8206627679999999,99714,753,0.34861591700000005,1386,1159.0,0.12197231800000001,73.0,8,9,0,9,0,86,209,48.3,714,0.34032411799999995,373,347,111,86,60,42,87,172,184,115,106,169,1156,2098,25,235,170,296,108,93,195,21,157,232,251,89,57,169,577260.0,,,None,,,None
