tract_id,neighborhood,larger_neighborhood,num_college_2000,perc_college_2000,num_grad_deg_2000,perc_grad_deg_2000,perc_bachelor_deg_2010,num_bachelor_deg_2010,num_prof_deg_2010,perc_prof_deg_2010,num_college_masters_PhD_2010,perc_college_masters_PhD_2010,perc_bachelor_deg_2011,num_bachelor_deg_2011,num_prof_deg_2011,perc_prof_deg_2011,num_college_masters_PhD_2011,perc_college_masters_PhD_2011,perc_bachelor_deg_2012,num_bachelor_deg_2012,num_prof_deg_2012,perc_prof_deg_2012,num_college_masters_PhD_2012,perc_college_masters_PhD_2012,perc_bachelor_deg_2013,num_bachelor_deg_2013,num_prof_deg_2013,perc_prof_deg_2013,num_college_masters_PhD_2013,perc_college_masters_PhD_2013,perc_bachelor_deg_2014,num_bachelor_deg_2014,num_prof_deg_2014,perc_prof_deg_2014,num_college_masters_PhD_2014,perc_college_masters_PhD_2014,perc_bachelor_deg_2015,num_bachelor_deg_2015,num_prof_deg_2015,perc_prof_deg_2015,num_college_masters_PhD_2015,perc_college_masters_PhD_2015,perc_bachelor_deg_2016,num_bachelor_deg_2016,num_prof_deg_2016,perc_prof_deg_2016,num_college_masters_PhD_2016,perc_college_masters_PhD_2016,num_bachelor_deg_2017,perc_bachelor_deg_2017,"# Education Attainment,prof_deg_2017","% Education Attainment,prof_deg_2017",num_college_masters_PhD_2017,perc_college_masters_PhD_2017
530330034002,Whittier Heights,Ballard,310,35.2673,226,25.711,45.1025,396,46,5.2392,580,66.0592,45.2514,405,47,5.2514,592,66.1452,42.4112,394,42,4.521,581,62.5404,39.7012,372,81,8.6446,550,58.698,42.6471,406,70,7.3529,617,64.8109,43.5318,424,71,7.2895,639,65.6057,43.5923,432,72,7.2654,651,65.6912,447,43.9528,75,7.3746,673,66.175
530330034003,West Woodland,Ballard,276,34.8045,174,21.942,35.3723,266,27,3.5904,444,59.0426,35.4628,272,28,3.6506,454,59.1917,34.0479,270,28,3.5309,491,61.9168,40.3444,328,31,3.813,532,65.4367,38.815,321,38,4.5949,528,63.8452,39.1827,326,38,4.5673,536,64.4231,39.6249,338,38,4.4549,553,64.83,335,39.4118,40,4.7059,550,64.7059
530330035001,Green Lake,Seattle,414,41.3174,236,23.5529,41.5425,474,47,4.1192,794,69.5881,41.7309,487,49,4.1988,814,69.7515,31.2666,353,18,1.5943,721,63.8618,27.5501,316,44,3.8361,697,60.7672,27.11,318,48,4.0921,705,60.1023,27.6033,334,48,3.9669,736,60.8264,28.0972,347,47,3.8057,759,61.4575,356,28.1869,52,4.1172,779,61.6785
530330035002,Green Lake,Seattle,328,32.4752,330,32.6733,39.5911,426,55,5.1115,722,67.1004,39.7099,438,56,5.0771,743,67.3617,39.1743,427,74,6.789,754,69.1743,38.2274,427,92,8.2363,686,61.4145,42.4717,488,113,9.8346,753,65.5352,43.4524,511,112,9.5238,782,66.4966,43.594,524,113,9.401,802,66.7221,538,43.7754,119,9.6827,823,66.965
530330035003,Fremont,Seattle,305,36.1374,224,26.5403,31.894,325,88,8.6359,543,53.2875,32.0551,326,88,8.6529,545,53.589,28.6877,282,73,7.4262,550,55.9512,29.2779,296,38,3.7587,540,53.4125,33.4956,344,35,3.408,563,54.8199,34.2427,364,36,3.3866,591,55.5974,34.5116,371,35,3.2558,602,56,378,34.8066,37,3.407,612,56.3536
530330036001,Green Lake,Seattle,365,43.9759,179,21.5663,51.2794,501,16,1.6377,635,64.9949,51.4751,506,16,1.6277,642,65.3103,52.1413,487,17,1.8201,640,68.5225,53.7981,517,34,3.538,671,69.8231,59.7137,584,51,5.2147,738,75.4601,60.447,622,50,4.8591,784,76.1905,60.5566,631,50,4.7985,795,76.2956,646,60.6004,53,4.9719,814,76.3602
530330036002,Green Lake,Seattle,284,33.1776,191,22.3131,46.6786,520,102,9.1562,670,60.1436,46.9847,522,102,9.1809,671,60.396,43.4015,467,124,11.5242,703,65.3346,43.1694,474,89,8.1056,766,69.7632,45.0841,509,42,3.7201,912,80.7794,45.6522,525,40,3.4783,935,81.3043,45.7976,534,39,3.3448,950,81.4751,547,45.9278,42,3.5264,972,81.6121
530330036003,Green Lake,Seattle,459,48.7779,241,25.6111,44.0952,463,39,3.7143,699,66.5714,44.3062,463,39,3.7321,699,66.89,33.5306,340,41,4.0434,672,66.2722,40.7729,422,46,4.4444,688,66.4734,36.9606,394,48,4.5028,652,61.1632,37.66,412,49,4.479,680,62.1572,37.8403,417,48,4.3557,687,62.3412,435,38.1914,51,4.4776,718,63.0378
530330036004,Green Lake,Seattle,515,43.4599,222,18.7342,47.2702,684,101,6.98,868,59.9862,47.4727,695,103,7.0355,881,60.1776,41.7374,639,79,5.16,943,61.5937,39.0446,613,118,7.5159,958,61.0191,40.0126,635,73,4.5999,968,60.9956,41.0099,666,72,4.4335,1008,62.069,41.0704,683,73,4.3897,1033,62.1167,701,41.3569,78,4.6018,1059,62.4779
530330038001,Bryant,Seattle,248,31.1558,296,37.1859,37.7934,322,106,12.4413,528,61.9718,38.0615,322,106,12.5296,526,62.1749,40.1985,324,61,7.5682,622,77.1712,39.9754,325,47,5.7811,530,65.1907,34.5874,285,70,8.4952,516,62.6214,35.0289,303,72,8.3237,546,63.1214,35.1873,310,72,8.1725,557,63.2236,318,35.412,75,8.3519,570,63.4744
530330038002,Ravenna,Seattle,285,40.483,171,24.2898,31.3779,230,74,10.0955,440,60.0273,31.6076,232,74,10.0817,441,60.0817,31.1203,225,77,10.6501,419,57.953,34.6797,249,119,16.5738,373,51.9499,38.1333,286,120,16,453,60.4,38.4106,290,117,15.4967,459,60.7947,39.0968,303,119,15.3548,475,61.2903,307,38.91,125,15.8428,483,61.2167
530330039001,Bryant,Seattle,452,37.9195,297,24.9161,22.3752,260,81,6.9707,704,60.5852,22.4242,259,81,7.013,702,60.7792,26.6556,322,99,8.1954,702,58.1126,27.5534,348,85,6.73,769,60.8868,30.6677,395,81,6.2888,783,60.7919,31.307,412,82,6.231,810,61.5502,31.5476,424,83,6.1756,831,61.8304,427,31.5362,86,6.3516,840,62.0384
530330039002,Windermere,Seattle,351,45.8824,182,23.7908,31.0436,235,64,8.4544,431,56.9353,31.0667,233,63,8.4,429,57.2,33.7037,273,42,5.1852,525,64.8148,34.0219,280,35,4.2527,559,67.9222,27.7381,233,59,7.0238,520,61.9048,28.2297,236,57,6.8182,522,62.4402,28.223,243,59,6.8525,539,62.6016,253,28.6199,61,6.9005,558,63.1222
530330040001,Windermere,Seattle,354,29.4264,392,32.5852,25.1118,337,138,10.2832,703,52.3845,25.1124,335,138,10.3448,703,52.6987,24.6038,326,102,7.6981,732,55.2453,27.5556,372,132,9.7778,778,57.6296,29.5671,403,162,11.8855,818,60.0147,29.9712,416,162,11.6715,842,60.6628,30.2687,428,164,11.5983,861,60.8911,432,30.2098,171,11.958,872,60.979
530330040002,Windermere,Seattle,227,35.748,259,40.7874,29.9373,191,102,15.9875,426,66.7712,29.8137,192,103,15.9938,432,67.0807,35.5167,244,83,12.0815,504,73.3624,34.8703,242,79,11.3833,526,75.7925,32.158,228,89,12.5529,506,71.3681,32.8255,237,88,12.1884,520,72.0222,33.1536,246,89,11.9946,537,72.372,247,32.9333,92,12.2667,542,72.2667
530330041001,Windermere,Seattle,402,42.9029,301,32.1238,40.1691,380,144,15.222,684,72.3044,40.2908,388,147,15.2648,698,72.4818,35.7524,335,140,14.9413,691,73.746,34.7689,331,175,18.3824,619,65.021,37.6268,371,143,14.503,728,73.8337,38.1,381,141,14.1,744,74.4,38.2439,392,143,13.9512,766,74.7317,401,38.2269,149,14.204,784,74.7378
530330041002,Laurelhurst,Seattle,396,36.5314,375,34.5941,42.3913,507,118,9.8662,932,77.9264,42.3841,512,118,9.7682,944,78.1457,31.9831,379,131,11.0549,860,72.5738,32.8151,401,168,13.748,827,67.6759,36.192,460,200,15.7356,789,62.0771,37.1606,479,195,15.128,815,63.2273,37.2075,493,198,14.9434,839,63.3208,502,37.1027,209,15.4472,854,63.119
530330041003,Laurelhurst,Seattle,405,43.6422,439,47.306,50.9434,513,247,24.5283,686,68.1231,51.0427,514,247,24.5283,687,68.2224,47.0707,466,187,18.8889,646,65.2525,41.4683,418,220,21.8254,619,61.4087,43.2866,432,186,18.6373,613,61.4228,44.4552,461,185,17.8399,650,62.6808,44.8922,479,188,17.6195,672,62.9803,482,44.6296,197,18.2407,677,62.6852
530330041004,Laurelhurst,Seattle,309,33.8816,388,42.5439,50.2362,319,83,13.0709,464,73.0709,50.3975,317,82,13.0366,460,73.132,51.1008,441,130,15.0637,693,80.3013,44.3694,394,157,17.6802,694,78.1532,35.2222,317,169,18.7778,535,59.4444,35.8696,330,170,18.4783,555,60.3261,36.286,340,172,18.3565,569,60.7257,348,36.2123,180,18.7305,583,60.666
530330041005,Laurelhurst,Seattle,251,37.5749,210,31.4371,35.9155,255,84,11.831,436,61.4085,35.6449,257,86,11.9279,442,61.3037,27.9412,209,132,17.6471,435,58.1551,39.9204,301,124,16.4456,498,66.0477,39.0181,302,78,10.0775,507,65.5039,39.9488,312,76,9.7311,519,66.4533,40.1985,324,77,9.5533,538,66.7494,327,40.0245,81,9.9143,544,66.5851
530330041006,Laurelhurst,Seattle,197,30.5426,356,55.1938,38.7255,237,79,12.9085,494,80.719,38.6992,238,78,12.6829,497,80.813,24.8796,155,98,15.7303,488,78.3307,25,158,80,12.6582,536,84.8101,29.7546,194,95,14.5706,516,79.1411,30.1802,201,92,13.8138,532,79.8799,30.365,208,95,13.8686,547,79.854,208,30.4094,98,14.3275,545,79.6784
530330042001,Laurelhurst,Seattle,431,35.0407,442,35.935,46.696,530,121,10.6608,767,67.5771,46.8972,529,120,10.6383,765,67.8191,45.3279,553,126,10.3279,896,73.4426,45.0413,545,116,9.5868,917,75.7851,42.0538,516,127,10.3504,905,73.7571,42.6551,543,127,9.9764,949,74.5483,42.9777,560,129,9.9002,976,74.9041,570,42.9217,135,10.1657,995,74.9247
530330042002,Laurelhurst,Seattle,263,28.0983,273,29.1667,38.4071,434,122,10.7965,746,66.0177,38.4753,429,121,10.852,738,66.1883,36.6145,398,121,11.1316,728,66.9733,33.0009,364,113,10.2448,740,67.0898,33.242,364,96,8.7671,690,63.0137,34.1941,384,95,8.4595,720,64.114,34.3564,403,99,8.4399,754,64.2796,410,34.5409,102,8.5931,766,64.5324
530330042003,Laurelhurst,Seattle,423,37.6335,381,33.8968,56.1685,560,43,4.3129,745,74.7242,56.5217,559,42,4.2467,741,74.9242,41.3761,439,56,5.278,772,72.7615,35.2138,387,46,4.1856,843,76.7061,43.7897,483,35,3.1732,906,82.1396,44.1638,507,35,3.0488,948,82.5784,44.3973,523,36,3.056,976,82.8523,527,44.5854,37,3.1303,981,82.9949
530330042004,Bryant,Seattle,402,42.4947,276,29.1755,43.4,434,72,7.2,636,63.6,43.5354,431,71,7.1717,631,63.7374,43.321,467,85,7.885,672,62.3377,50.1355,555,77,6.9557,725,65.4923,44.4243,490,37,3.3545,783,70.9882,45.5106,517,37,3.257,817,71.919,45.6095,535,37,3.1543,845,72.0375,548,45.7811,38,3.1746,866,72.3475
530330042005,Bryant,Seattle,307,30.2761,365,35.9961,48.2966,482,87,8.7174,794,79.5591,48.2622,486,87,8.6395,803,79.7418,42.8138,423,92,9.3117,824,83.4008,43.2302,447,111,10.735,850,82.205,41.966,444,153,14.4612,792,74.8582,42.6291,454,148,13.8967,806,75.6808,42.8441,470,151,13.7648,833,75.9344,479,42.8827,157,14.0555,847,75.8281
530330043011,Bryant,Seattle,180,42.654,140,33.1754,30.7159,133,26,6.0046,327,75.5196,30.6636,134,27,6.1785,331,75.7437,28.8462,150,13,2.5,406,78.0769,37.6838,205,11,2.0221,440,80.8824,36.1468,197,8,1.4679,448,82.2018,36.7958,209,8,1.4085,471,82.9225,36.9048,217,8,1.3605,489,83.1633,224,37.0861,9,1.4901,504,83.4437
530330043012,Ravenna,Seattle,287,34.8301,309,37.5,40.4229,325,32,3.9801,608,75.6219,40.4229,325,32,3.9801,609,75.7463,37.1854,325,57,6.5217,612,70.0229,44.4949,392,58,6.5834,598,67.8774,44.7099,393,77,8.76,563,64.0501,45.671,422,76,8.2251,601,65.0433,45.8112,432,77,8.1654,615,65.2174,444,46.3466,80,8.3507,630,65.762
530330043013,Ravenna,Seattle,357,42.4495,303,36.0285,20.479,171,34,4.0719,531,63.5928,20.6198,173,34,4.0524,537,64.0048,17.715,138,19,2.439,578,74.1977,15.0803,122,15,1.8541,580,71.6934,22.6933,182,17,2.1197,597,74.4389,23.3293,192,17,2.0656,619,75.2126,23.1492,197,17,1.9976,640,75.2056,204,23.4483,18,2.069,656,75.4023
530330043021,Ravenna,Seattle,233,38.7043,202,33.5548,37.2493,130,0,0,261,74.7851,37.1429,130,0,0,263,75.1429,71.3987,342,0,0,401,83.7161,73.805,386,0,0,421,80.4971,62.4254,314,5,0.994,426,84.6918,62.2857,327,5,0.9524,442,84.1905,62.4074,337,5,0.9259,457,84.6296,353,62.4779,5,0.885,479,84.7788
530330043022,Ravenna,Seattle,213,38.172,121,21.6846,27.7865,177,30,4.7096,342,53.6892,27.7519,179,31,4.8062,348,53.9535,20.6371,149,49,6.7867,374,51.8006,29.1055,218,16,2.1362,453,60.4806,28.6667,215,24,3.2,479,63.8667,29.375,235,24,3,518,64.75,29.1718,236,25,3.0902,523,64.6477,249,29.4675,27,3.1953,550,65.0888
530330044001,Ravenna,Seattle,334,42.9858,312,40.1544,39.3162,276,90,12.8205,493,70.2279,39.3007,281,92,12.8671,502,70.2098,40.7552,313,74,9.6354,602,78.3854,52.0101,414,86,10.804,649,81.5327,55.8935,441,72,9.1255,678,85.9316,56.646,456,71,8.8199,696,86.4596,56.7503,475,73,8.7216,725,86.6189,484,56.8075,75,8.8028,738,86.6197
530330044002,Roosevelt,Seattle,376,36.1191,376,36.1191,41.4583,398,68,7.0833,630,65.625,41.3402,401,69,7.1134,637,65.6701,31.7588,316,83,8.3417,557,55.9799,26.8939,284,154,14.5833,566,53.5985,22.8188,238,197,18.8878,523,50.1438,23.1685,253,202,18.4982,553,50.641,23.2558,260,205,18.3363,570,50.9839,266,23.2314,214,18.69,582,50.8297
530330044003,University District,University District,245,36.0294,190,27.9412,35.014,125,12,3.3613,311,87.1148,35.014,125,12,3.3613,311,87.1148,37.561,231,19,3.0894,570,92.6829,22.8043,148,20,3.0817,371,57.1649,16.5884,106,33,5.1643,199,31.1424,16.7905,113,33,4.9034,215,31.9465,16.7151,115,33,4.7965,219,31.8314,121,16.9231,36,5.035,228,31.8881
530330044004,University District,University District,214,25.3555,293,34.7156,28.3117,218,17,2.2078,492,63.8961,28.2776,220,18,2.3136,499,64.1388,27.8008,201,15,2.0747,511,70.6777,38.2843,299,12,1.5365,557,71.3188,31.8296,254,20,2.5063,535,67.0426,32.3892,263,20,2.4631,551,67.8571,32.5694,270,20,2.4125,566,68.275,281,32.8655,21,2.4561,586,68.538
530330045001,Roosevelt,Seattle,268,42.1384,116,18.239,36.5964,243,32,4.8193,500,75.3012,36.6218,245,32,4.7833,504,75.3363,36.0555,234,22,3.3898,444,68.4129,36.5817,244,24,3.5982,472,70.7646,36.8189,250,30,4.4183,473,69.6613,37.7841,266,30,4.2614,499,70.8807,37.8723,267,30,4.2553,500,70.922,278,37.8747,31,4.2234,521,70.9809
530330045002,Green Lake,Seattle,542,49.4526,169,15.4197,31.1281,367,60,5.0891,732,62.0865,31.2604,377,62,5.141,751,62.272,31.0638,365,96,8.1702,738,62.8085,35.5482,428,91,7.5581,807,67.0266,33.7716,411,137,11.2572,762,62.613,34.5295,433,138,11.0048,797,63.5566,34.7997,443,139,10.9191,811,63.7078,450,34.9379,144,11.1801,825,64.0528
530330046001,Green Lake,Seattle,333,41.3665,216,26.8323,36.0526,274,51,6.7105,501,65.9211,36.129,280,52,6.7097,515,66.4516,34.2891,287,65,7.7658,558,66.6667,33.993,292,59,6.8685,617,71.8277,42.7059,363,92,10.8235,637,74.9412,42.9705,379,92,10.4308,668,75.737,43.1416,390,93,10.2876,686,75.885,400,43.3369,98,10.6176,699,75.7313
530330046002,Green Lake,Seattle,376,42.6304,249,28.2313,49.0839,509,52,5.0145,757,72.999,49.1787,509,51,4.9275,758,73.2367,42.126,428,53,5.2165,710,69.8819,39.7683,412,68,6.5637,702,67.7606,41.3002,432,53,5.0669,748,71.5105,42.0317,451,52,4.8462,776,72.3206,42.3465,462,52,4.7663,793,72.6856,471,42.2801,55,4.9372,810,72.711
530330046003,Wallingford,Seattle,311,49.76,157,25.12,28.7781,179,98,15.7556,377,60.6109,29.0424,185,100,15.6986,389,61.0675,34.9606,222,66,10.3937,457,71.9685,38.2716,248,87,13.4259,432,66.6667,42.3077,275,83,12.7692,415,63.8462,43.4524,292,85,12.6488,437,65.0298,43.695,298,85,12.4633,445,65.2493,301,43.5601,89,12.8799,450,65.123
530330047001,West Woodland,Ballard,330,38.1062,138,15.9353,32.1911,310,40,4.1537,476,49.4289,32.2141,307,40,4.1973,472,49.5278,36.0465,341,54,5.7082,514,54.334,37.2934,361,33,3.4091,659,68.0785,45.7143,464,17,1.6749,767,75.5665,46.0565,473,18,1.7527,779,75.852,46.2201,483,18,1.7225,795,76.0766,495,46.5226,19,1.7857,813,76.4098
530330047002,North Queen Anne,Queen Anne,193,28.4242,104,15.3166,49.1012,519,0,0,649,61.4002,49.2565,530,0,0,662,61.5242,44.5333,501,0,0,587,52.1778,37.772,434,0,0,622,54.134,29.4069,352,0,0,545,45.5305,29.7453,362,0,0,558,45.8505,29.9838,370,0,0,569,46.1102,381,30.2862,0,0,586,46.5819
530330047003,West Woodland,Ballard,215,20.5349,142,13.5626,42.5101,735,76,4.3956,807,46.6744,42.8166,754,78,4.4293,828,47.0187,45.3988,888,76,3.8855,1048,53.5787,36.6784,731,139,6.9744,931,46.7135,33.9016,696,204,9.9367,944,45.9815,34.5638,721,207,9.9233,976,46.7881,34.7498,736,209,9.8678,994,46.9311,759,35.0739,221,10.2126,1025,47.366
530330047004,West Woodland,Ballard,430,30.303,151,10.6413,42.581,749,0,0,855,48.6072,43.0239,774,0,0,882,49.0272,47.3209,839,0,0,1001,56.458,43.1806,782,91,5.0248,1051,58.0342,38.8615,710,94,5.1451,1012,55.3914,39.5423,743,92,4.8962,1054,56.0937,39.9056,761,93,4.8768,1076,56.4237,780,40.0616,99,5.0847,1104,56.7026
530330048001,Fremont,Seattle,329,45.758,114,15.8554,39.4052,318,74,9.1698,505,62.5774,39.3902,323,76,9.2683,514,62.6829,44.1281,372,96,11.3879,574,68.0902,34.6021,300,83,9.5732,510,58.8235,43.8402,395,76,8.4351,611,67.8135,44.6409,404,74,8.1768,621,68.6188,44.8913,413,75,8.1522,633,68.8043,425,44.9735,79,8.3598,651,68.8889
530330048002,Fremont,Seattle,392,39.797,235,23.8579,47.546,465,44,4.499,611,62.4744,47.6,476,45,4.5,625,62.5,52.233,538,37,3.5922,662,64.2718,43.9234,459,60,5.7416,605,57.8947,39.0359,413,34,3.2136,627,59.2628,39.8728,439,35,3.1789,660,59.9455,40.395,450,36,3.2316,674,60.5027,451,40.704,36,3.2491,676,61.0108
530330048003,Fremont,Seattle,278,32.1759,121,14.0046,43.8202,390,0,0,496,55.7303,43.9909,388,0,0,495,56.1224,44.7154,385,0,0,484,56.2137,49.6667,447,0,0,543,60.3333,40.1776,362,0,0,524,58.1576,40.7249,382,0,0,552,58.8486,41.1518,393,0,0,566,59.267,404,41.5211,0,0,582,59.815
530330048004,Fremont,Seattle,354,40.411,121,13.8128,34.2045,301,18,2.0455,444,50.4545,34.0733,307,18,1.9978,455,50.4994,41.7548,395,11,1.1628,515,54.4397,47.2367,453,61,6.3608,600,62.5652,49.3347,482,56,5.7318,631,64.5855,50.2037,493,55,5.6008,643,65.4786,50.5964,509,56,5.5666,663,65.9046,509,50.5964,58,5.7654,664,66.004
530330049001,Fremont,Seattle,366,39.7826,144,15.6522,54.8583,542,8,0.8097,703,71.1538,55.2684,556,8,0.7952,718,71.3718,55.2032,557,31,3.0723,746,73.9346,48.249,496,26,2.5292,712,69.2607,44.2344,468,9,0.8507,676,63.8941,45.0889,482,8,0.7484,695,65.014,45.1554,494,8,0.7313,711,64.9909,513,45.3581,9,0.7958,740,65.4288
530330049002,Fremont,Seattle,366,36.3817,237,23.5586,45.2852,389,37,4.3073,578,67.2875,45.5367,403,38,4.2938,597,67.4576,52.3579,433,44,5.3204,561,67.8356,68.7285,600,24,2.7491,695,79.6105,69.4289,620,19,2.1277,711,79.6193,70.1676,628,18,2.0112,720,80.4469,70.0975,647,19,2.0585,741,80.2817,664,70.4883,20,2.1231,759,80.5732
530330049003,Fremont,Seattle,279,44.5687,142,22.6837,43.9604,444,28,2.7723,745,73.7624,44.027,457,28,2.6975,767,73.8921,43.708,455,0,0,830,79.731,48.366,518,0,0,873,81.5126,50.2732,552,35,3.1876,891,81.1475,50.852,567,35,3.139,913,81.8834,50.6631,573,36,3.183,923,81.6092,586,50.8239,37,3.209,943,81.7866
530330049004,Fremont,Seattle,355,39.6205,258,28.7946,55.1437,595,28,2.595,775,71.8258,55.1504,605,28,2.5524,789,71.9234,53.6287,569,57,5.3723,710,66.918,58.9954,646,41,3.7443,784,71.5982,61.2696,666,63,5.7958,792,72.8611,62.3646,691,63,5.6859,819,73.917,62.5547,715,63,5.5118,846,74.0157,735,62.5532,68,5.7872,871,74.1277
530330049005,Fremont,Seattle,458,44.0808,249,23.9654,52.7656,601,41,3.5997,773,67.8665,52.9152,599,41,3.6219,771,68.1095,50.5245,578,28,2.4476,893,78.0594,51.8892,618,40,3.3585,940,78.9253,46.59,567,53,4.355,916,75.2671,47.3513,581,52,4.238,932,75.9576,47.558,594,51,4.0833,952,76.221,610,47.7308,54,4.2254,977,76.4476
530330050001,Wallingford,Seattle,408,39.3443,244,23.5294,51.1026,533,17,1.6299,875,83.8926,51.1278,544,17,1.5977,894,84.0226,42.4779,432,34,3.3432,796,78.2694,36.3378,383,43,4.0797,744,70.5882,39.5108,420,63,5.9266,765,71.9661,40.4484,451,64,5.7399,813,72.9148,40.6167,461,64,5.6388,829,73.0396,460,40.493,66,5.8099,830,73.0634
530330050002,Fremont,Seattle,272,39.0805,208,29.8851,53.9419,390,16,2.213,534,73.8589,53.8248,387,16,2.2253,531,73.8526,57.1233,417,19,2.6027,560,76.7123,60.3699,457,33,4.3593,600,79.2602,55.6258,440,37,4.6776,601,75.9798,55.9153,449,38,4.7323,612,76.2142,56.4951,461,38,4.6569,627,76.8382,473,56.7146,39,4.6763,644,77.2182
530330050003,Fremont,Seattle,372,44.4444,135,16.129,50.7119,463,55,6.0241,664,72.7273,50.8004,476,56,5.9765,683,72.8922,23.8894,242,25,2.4679,345,34.0573,39.3137,401,40,3.9216,539,52.8431,42.4015,452,58,5.4409,611,57.3171,43.1193,470,55,5.0459,636,58.3486,43.3243,477,54,4.9046,644,58.4923,494,43.7555,58,5.1373,665,58.9017
530330051001,Wallingford,Seattle,405,44.3593,256,28.0394,45.5852,444,66,6.7762,707,72.5873,45.6543,457,67,6.6933,728,72.7273,37.8,378,24,2.4,715,71.5,36.1681,370,16,1.564,762,74.4868,33.7891,346,43,4.1992,751,73.3398,34.2105,364,43,4.0414,787,73.9662,34.4126,372,43,3.9778,804,74.3756,371,34.5438,44,4.0968,800,74.4879
530330051002,Wallingford,Seattle,361,38.9849,339,36.6091,43.2578,401,52,5.6095,628,67.7454,43.3369,400,52,5.6338,626,67.8223,38.412,358,66,7.0815,761,81.6524,38.9937,372,86,9.0147,738,77.3585,42.38,406,100,10.4384,737,76.9311,43.3538,424,95,9.7137,761,77.8119,43.4826,437,98,9.7512,784,78.01,440,43.2645,103,10.1278,792,77.8761
530330051003,Wallingford,Seattle,283,35.375,259,32.375,43.6364,384,79,8.9773,565,64.2045,43.922,383,78,8.945,564,64.6789,43.0588,366,91,10.7059,550,64.7059,45.1945,395,32,3.6613,625,71.5103,40.0876,366,66,7.2289,600,65.7174,40.8141,371,64,7.0407,604,66.4466,40.8946,384,65,6.9223,625,66.5602,393,40.9375,70,7.2917,640,66.6667
530330052001,University District,University District,94,35.8779,78,29.771,21.3974,49,14,6.1135,80,34.9345,21.4592,50,15,6.4378,82,35.1931,19.4656,51,13,4.9618,129,49.2366,25.5396,71,0,0,176,63.3094,22.2628,61,0,0,139,50.7299,22.8956,68,0,0,153,51.5152,22.9508,70,0,0,158,51.8033,73,23.3974,0,0,164,52.5641
530330052002,University District,University District,166,40.3893,130,31.6302,39.6226,168,0,0,237,55.8962,39.9083,174,0,0,245,56.1927,33.2487,131,0,0,233,59.1371,30,126,0,0,239,56.9048,34.5154,146,0,0,252,59.5745,35.1351,156,0,0,269,60.5856,35.0333,158,0,0,274,60.7539,165,35.7918,0,0,283,61.3883
530330052003,Wallingford,Seattle,307,45.549,200,29.6736,51.6734,386,0,0,596,79.7858,51.5072,393,0,0,610,79.9476,48.5955,346,0,0,548,76.9663,47.7366,348,0,0,563,77.2291,43.6288,315,0,0,525,72.7147,44.2667,332,0,0,550,73.3333,44.4733,342,0,0,565,73.472,351,44.3182,0,0,583,73.6111
530330052004,Wallingford,Seattle,353,42.1241,258,30.7876,20.7753,209,110,10.9344,631,62.7237,20.6628,212,112,10.9162,645,62.8655,26.8612,267,100,10.0604,635,63.8833,27.0323,276,145,14.2018,691,67.6787,33.7812,352,193,18.5221,659,63.2438,34.4958,366,191,18.0019,680,64.0905,34.7184,376,193,17.8209,696,64.2659,383,34.8182,201,18.2727,709,64.4545
530330052005,University District,University District,148,23.987,139,22.5284,40.6581,346,37,4.3478,516,60.6345,41.1697,359,37,4.2431,533,61.1239,37.6437,262,48,6.8966,468,67.2414,33.1973,244,76,10.3401,424,57.6871,26.014,186,105,14.6853,347,48.5315,26.2338,202,109,14.1558,378,49.0909,26.1261,203,109,14.0283,382,49.1634,216,26.601,118,14.532,402,49.5074
530330053011,University District,University District,87,23.262,137,36.631,33.8028,144,0,0,190,44.6009,33.7963,146,0,0,193,44.6759,35.2679,79,0,0,95,42.4107,19.7581,49,0,0,53,21.371,11.1111,26,0,0,79,33.7607,11.5079,29,0,0,88,34.9206,10.9375,28,0,0,89,34.7656,30,11.2782,0,0,95,35.7143
530330053012,University District,University District,166,29.0718,96,16.8126,60.0865,417,0,0,541,77.9539,60,420,0,0,546,78,54.9215,385,33,4.7076,518,73.8944,46.0823,347,64,8.4993,477,63.3466,38.8594,293,57,7.5597,402,53.3157,39.7959,312,55,7.0153,427,54.4643,39.7756,319,56,6.9825,437,54.4888,331,40.1212,60,7.2727,454,55.0303
530330053013,University District,University District,240,40.9556,175,29.8635,36.2098,214,32,5.4146,344,58.2064,36.2712,214,32,5.4237,345,58.4746,43.7943,247,13,2.305,396,70.2128,30.5,183,11,1.8333,305,50.8333,36.2245,213,0,0,313,53.2313,37.0607,232,0,0,339,54.1534,37.0662,235,0,0,343,54.1009,241,37.6563,0,0,351,54.8438
530330053014,University District,University District,143,36.1111,70,17.6768,35.9529,183,27,5.3045,318,62.4754,36.2035,185,27,5.2838,320,62.6223,33.8926,101,14,4.698,191,64.094,22.327,71,22,6.9182,162,50.9434,25,80,0,0,151,47.1875,25.6024,85,0,0,160,48.1928,25.5132,87,0,0,164,48.0938,89,26.0234,0,0,168,49.1228
530330053021,University District,University District,62,34.2541,76,41.989,47.3282,62,0,0,81,61.8321,47.0149,63,0,0,83,61.9403,69.4444,75,0,0,86,79.6296,16,20,15,12,84,67.2,27.5862,32,14,12.069,83,71.5517,28,35,15,12,90,72,29.1339,37,16,12.5984,91,71.6535,37,28.6822,15,11.6279,94,72.8682
