Id,neighborhood,larger_neighborhood,Name, Population,Median Household Income,"Housing, Median Value Owner Households",Percentage: Education Attainment Bachelors Degree,"Housing, Median Rent","Percentage: Employment, Public Transportation to Work",Percentage: White Non-Hispanic Population," Housing, Units","Percentage: Housing, Renter Occupied","Percentage: Housing, Occupied Structure w 3-4 Units","Percentage: Housing, Occupied Structure w 5+ Units",Percentage: Households w 3 Vehicles,Percentage: Households w 4+ Vehicles,"Percentage: Families, Married w Children Under 18",Total Households,Year
530330030003,Whittier Heights,Ballard,BG0030003,1556,95474,476471,36,1142,20.25,84.13,691,27.78,5.5,7.24,9.16,1.95,40.2,666,2017
530330030004,Whittier Heights,Ballard,BG0030004,1431,129310,457009,40.67,1136,13.98,80.57,634,26.7,3.31,18.61,9.29,1.99,44.16,603,2017
530330031001,Loyal Heights,Ballard,BG0031001,1300,106651,476647,43.86,1657,5.66,84.77,557,20.96,1.62,7.9,15.44,8.82,36.16,544,2017
530330031002,Sunset Hill,Ballard,BG0031002,1221,101887,447423,45.05,978,14.56,86.73,567,25.41,0,5.47,15.43,8.71,34.55,551,2017
530330031003,Loyal Heights,Ballard,BG0031003,1447,123881,531081,34.11,780,30.45,79.96,637,41.69,0,39.56,15.81,8.79,39.42,626,2017
530330031004,Sunset Hill,Ballard,BG0031004,1532,152941,573093,29.14,1352,11.98,86.68,640,18.66,0,0,15.88,9,40.76,611,2017
530330031005,Sunset Hill,Ballard,BG0031005,1422,132716,578889,44.03,1418,22.55,86.01,639,21.45,0,2.35,15.48,8.87,37.18,620,2017
530330032001,Sunset Hill,Ballard,BG0032001,1038,92391,448913,40.07,1081,30.63,87.96,527,45.45,3.61,43.83,6.52,3.56,34.17,506,2017
530330032002,Adams,Ballard,BG0032002,1296,74113,361702,25.6,1034,18.47,77.7,761,68.41,14.45,31.93,6.46,3.71,23.05,728,2017
530330032003,Interbay,Interbay,BG0032003,1246,85870,395918,53.18,1121,25.03,81.3,801,60.5,7.87,43.82,6.43,3.67,27.31,762,2017
530330032004,Sunset Hill,Ballard,BG0032004,1259,53516,625000,46.33,887,10.08,85.07,846,80.47,4.26,53.9,6.55,3.71,33.8,809,2017
530330032005,Sunset Hill,Ballard,BG0032005,807,117339,523148,44.75,1685,29.04,85.63,365,21.2,0,15.62,6.59,3.72,39.63,349,2017
530330032006,Sunset Hill,Ballard,BG0032006,1723,75214,686027,44.92,1525,36.06,89.73,918,22.21,7.84,25.16,6.58,3.64,28.01,851,2017
530330032007,Sunset Hill,Ballard,BG0032007,1257,122535,596154,38.66,2007,9.93,85.36,546,25.42,0,4.58,6.59,3.58,39.1,531,2017
530330033001,Whittier Heights,Ballard,BG0033001,1313,104521,448649,34.57,1632,17.86,85.68,617,36.67,7.94,0,7.33,0.33,36.02,600,2017
530330033002,Whittier Heights,Ballard,BG0033002,1253,97761,436782,41.91,1611,13.4,79.49,611,56.36,7.04,5.4,7.56,0.34,37.5,582,2017
530330033003,Whittier Heights,Ballard,BG0033003,1868,73231,372857,39.79,1014,30.56,76.12,1072,74.53,20.34,38.53,7.44,0.39,24.47,1021,2017
530330033004,Loyal Heights,Ballard,BG0033004,1333,98454,295455,33.09,1011,41.69,76.97,758,70.39,12.93,49.6,7.71,0.41,23.37,726,2017
530330033005,Whittier Heights,Ballard,BG0033005,1203,91319,420000,46.42,949,27.3,81.63,541,40.54,2.4,14.23,7.65,0.38,40.26,523,2017
530330034001,West Woodland,Ballard,BG0034001,1251,116837,585366,27.21,1128,11.61,83.61,592,46.35,12.33,15.2,11.76,3.21,32.78,561,2017
530330034002,Whittier Heights,Ballard,BG0034002,1287,115370,495588,43.95,1363,4.12,86.87,594,31.36,1.18,7.41,11.85,2.96,36.77,574,2017
530330034003,West Woodland,Ballard,BG0034003,1124,126389,594538,39.41,1236,18.88,82.38,526,49.2,10.65,0,11.95,3.19,36.33,502,2017
530330035001,Green Lake,Seattle,BG0035001,1583,110106,591818,28.19,1230,25.44,85.91,774,39.89,1.68,23.77,5.62,2.41,39.52,747,2017
530330035002,Green Lake,Seattle,BG0035002,1508,104518,541139,43.78,1077,14.2,85.15,758,43.42,3.17,15.83,5.83,2.44,36.16,737,2017
530330035003,Fremont,Seattle,BG0035003,1327,99231,569805,34.81,1154,18.44,83.35,616,50.09,5.03,37.66,5.76,2.44,36.8,573,2017
530330036001,Green Lake,Seattle,BG0036001,1433,64828,461250,60.6,1084,27.36,74.67,771,71.49,0,56.03,8.73,2.32,27.02,733,2017
530330036002,Green Lake,Seattle,BG0036002,1449,93557,437705,45.93,972,26.33,74.81,953,73.17,3.25,63.17,8.65,2.33,16.96,902,2017
530330036003,Green Lake,Seattle,BG0036003,1457,115909,602071,38.19,1101,27.1,77.83,657,36.64,4.41,8.98,8.81,2.36,39.34,636,2017
530330036004,Green Lake,Seattle,BG0036004,2064,79146,516234,41.36,1340,19.32,75.92,1399,85.2,2.72,66.12,8.64,2.41,22.18,1284,2017
530330038001,Bryant,Seattle,BG0038001,1232,101293,558411,35.41,1138,16.17,77.03,613,46.67,4.57,16.31,7.69,5.47,42.91,585,2017
530330038002,Ravenna,Seattle,BG0038002,1076,115449,538889,38.91,1353,20.55,74.07,454,27.38,2.64,3.96,7.92,5.43,41.06,442,2017
530330039001,Bryant,Seattle,BG0039001,1877,103333,530364,31.54,839,11.35,70.86,842,31.97,0,20.31,8.8,3.72,41.58,807,2017
530330039002,Windermere,Seattle,BG0039002,1230,144565,591486,28.62,1492,6.68,76.5,493,11.96,0,0,8.87,3.51,42.78,485,2017
530330040001,Windermere,Seattle,BG0040001,1891,80906,301493,30.21,966,29.84,68.17,1100,38.78,0.45,62.09,7.78,0.4,25.06,1003,2017
530330040002,Windermere,Seattle,BG0040002,1108,191875,755319,32.93,1500,13.97,79.87,391,7.12,0,0,7.92,0.53,49.21,379,2017
530330041001,Windermere,Seattle,BG0041001,1624,84956,729167,38.23,1433,36.77,66.5,780,70.74,5.51,46.67,15.03,1.88,43.4,745,2017
530330041002,Laurelhurst,Seattle,BG0041002,1880,184884,733990,37.1,1302,15.08,80.69,772,13.31,0,4.27,14.84,1.94,41.76,721,2017
530330041003,Laurelhurst,Seattle,BG0041003,1630,208492,944656,44.63,956,10.15,86.87,572,4.84,0,0,14.7,1.97,48.35,558,2017
530330041004,Laurelhurst,Seattle,BG0041004,1379,128241,731818,36.21,1441,9.84,79.55,688,44.18,12.79,7.27,14.9,1.88,40.48,584,2017
530330041005,Laurelhurst,Seattle,BG0041005,1251,85156,863861,40.02,986,29.15,72.34,489,47.76,6.95,24.74,14.71,1.92,46.61,469,2017
530330041006,Laurelhurst,Seattle,BG0041006,972,226727,1175299,30.41,1250,5.38,88.58,364,6.32,0,0,14.94,2.01,41.25,348,2017
530330042001,Laurelhurst,Seattle,BG0042001,1771,158594,679487,42.92,1375,8.32,83.34,789,17.98,1.65,9.51,13.18,5.46,39.08,751,2017
530330042002,Laurelhurst,Seattle,BG0042002,1828,103704,588816,34.54,1172,12.39,61.65,744,43.49,10.22,14.65,13.3,5.4,40.47,722,2017
530330042003,Laurelhurst,Seattle,BG0042003,1679,100974,451613,44.59,1282,29.55,72.48,791,39.92,1.9,27.94,13.48,5.47,36.11,749,2017
530330042004,Bryant,Seattle,BG0042004,1676,138768,592857,45.78,1420,20.2,82.28,700,26.83,0,7.57,13.26,5.51,42.66,671,2017
530330042005,Bryant,Seattle,BG0042005,1578,144000,678218,42.88,910,17.84,80.8,651,23.66,0,11.37,13.41,5.36,45.83,634,2017
530330043011,Bryant,Seattle,BG0043011,1372,34111,437500,37.09,897,51.98,55.25,576,76.72,3.3,67.36,5.4,5.77,48.5,537,2017
530330043012,Ravenna,Seattle,BG0043012,1362,95918,600636,46.35,1116,5.14,77.97,583,34.11,0,13.72,5.39,5.75,40.44,557,2017
530330043013,Ravenna,Seattle,BG0043013,1239,145192,641369,23.45,1106,13.15,82.08,569,41.14,0,21.79,5.54,5.9,42.22,542,2017
530330043021,Ravenna,Seattle,BG0043021,2192,14305,390909,62.48,981,20.82,65.28,836,92.7,23.8,41.39,1.02,7.17,24.32,781,2017
530330043022,Ravenna,Seattle,BG0043022,1721,26548,234615,29.47,1058,19.48,60.14,1013,98.04,1.58,83.02,0.87,7.2,9.25,917,2017
530330044001,Ravenna,Seattle,BG0044001,1412,96875,677273,56.81,794,29.37,79.39,574,45.85,0,24.74,7.58,3.61,39,554,2017
530330044002,Roosevelt,Seattle,BG0044002,1846,81127,572059,23.23,775,17.55,71.02,879,68.66,8.76,40.27,7.54,3.71,27.41,836,2017
530330044003,University District,University District,BG0044003,1800,38375,717391,16.92,992,18.55,71.67,555,77.94,0,41.26,7.54,3.49,30.15,544,2017
530330044004,University District,University District,BG0044004,1995,36543,500000,32.87,930,20.22,58.2,1048,94.09,10.21,58.97,7.54,3.77,12.26,981,2017
530330045001,Roosevelt,Seattle,BG0045001,1218,105851,485714,37.87,1435,24.67,75.21,447,52.19,2.91,11.41,10.16,5.54,32.95,433,2017
530330045002,Green Lake,Seattle,BG0045002,1786,136638,533816,34.94,1385,22.58,83.15,719,39.26,1.81,0,10.6,5.87,37.89,698,2017
530330046001,Green Lake,Seattle,BG0046001,1216,125362,666667,43.34,1602,4.87,81.99,564,38.3,12.41,0,6.79,3.58,37.05,530,2017
530330046002,Green Lake,Seattle,BG0046002,1465,125806,607345,42.28,992,17.08,83.34,690,39.34,5.65,24.49,6.71,3.87,40.73,671,2017
530330046003,Wallingford,Seattle,BG0046003,958,119167,564626,43.56,1382,10.1,81.42,387,35.17,0,2.07,6.82,3.67,41.26,381,2017
530330047001,West Woodland,Ballard,BG0047001,1355,101364,479310,46.52,860,20.47,78.3,684,55.62,11.99,19.15,3.24,0.77,34.59,649,2017
530330047002,North Queen Anne,Queen Anne,BG0047002,1561,62595,387619,30.29,1049,28.06,68.67,852,77.3,10.21,66.31,3.23,0.74,18.88,806,2017
530330047003,West Woodland,Ballard,BG0047003,2489,81606,379518,35.07,1303,27.77,82.52,1721,67.7,0,77.8,3.11,0.87,15.14,1607,2017
530330047004,West Woodland,Ballard,BG0047004,2190,78776,279930,40.06,1216,25.13,79.32,1972,75.42,2.69,66.53,3.14,0.94,13.35,1497,2017
530330048001,Fremont,Seattle,BG0048001,1197,117073,558108,44.97,1516,14.3,82.71,553,34.52,5.43,0,16.14,2.44,34.93,533,2017
530330048002,Fremont,Seattle,BG0048002,1357,132908,546012,40.7,1342,31.69,80.99,719,45.03,7.79,19.47,16.08,2.63,30.69,684,2017
530330048003,Fremont,Seattle,BG0048003,1215,75000,454255,41.52,899,25.09,79.09,680,53.28,12.65,18.09,16.25,2.5,26.58,640,2017
530330048004,Fremont,Seattle,BG0048004,1288,104942,450318,50.6,1184,18.47,81.83,579,43.09,8.64,0,16.31,2.66,33.92,564,2017
530330049001,Fremont,Seattle,BG0049001,1366,86905,583882,45.36,1045,15.89,79.72,720,70.98,0,49.58,3.74,1.44,25.32,696,2017
530330049002,Fremont,Seattle,BG0049002,1155,79281,500000,70.49,965,21.29,78.7,780,92.49,9.1,62.95,3.69,1.5,18.97,732,2017
530330049003,Fremont,Seattle,BG0049003,1399,94778,391667,50.82,1107,34.85,77.7,919,68.71,9.36,48.75,3.7,1.39,17.51,866,2017
530330049004,Fremont,Seattle,BG0049004,1443,86551,488889,62.55,1127,28.09,83.51,848,68.06,11.91,40.21,3.7,1.48,23.48,811,2017
530330049005,Fremont,Seattle,BG0049005,1567,67289,524793,47.73,957,33.98,79,931,75.17,5.37,44.36,3.76,1.37,21.31,878,2017
530330050001,Wallingford,Seattle,BG0050001,1507,93092,526442,40.49,1023,27.75,77.7,780,63.52,5.51,41.54,4.39,1.07,35.96,751,2017
530330050002,Fremont,Seattle,BG0050002,1090,120522,574380,56.71,1150,16.74,79.36,582,61.35,10.14,50.17,4.61,0.89,32.26,564,2017
530330050003,Fremont,Seattle,BG0050003,1445,59176,268750,43.76,1223,22.64,74.46,903,89.33,3.32,68.66,4.29,1.04,29.47,862,2017
530330051001,Wallingford,Seattle,BG0051001,1432,85500,584906,34.54,1292,5.82,77.51,733,53.56,15.55,21.15,5.95,5.08,33.88,689,2017
530330051002,Wallingford,Seattle,BG0051002,1393,174809,676250,43.26,1426,9.4,84.06,588,26.15,0,3.57,6.01,4.95,40.68,566,2017
530330051003,Wallingford,Seattle,BG0051003,1261,121711,650552,40.94,904,16.06,78.83,587,44.19,10.56,13.63,5.9,4.83,36.77,559,2017
530330052001,University District,University District,BG0052001,1229,31889,95000,23.4,1282,50.85,39.63,576,97.88,5.73,68.58,2.89,2.31,9.09,519,2017
530330052002,University District,University District,BG0052002,1368,22436,163158,35.79,1034,40.18,40.06,735,91.74,0,87.21,3.04,2.32,7.95,690,2017
530330052003,Wallingford,Seattle,BG0052003,1094,64876,484444,44.32,1179,17.76,75.05,570,64.58,14.21,27.02,2.84,2.27,36.51,528,2017
530330052004,Wallingford,Seattle,BG0052004,1585,117308,589623,34.82,1385,32.97,76.66,690,55.62,0,18.84,3.04,2.28,40.56,658,2017
530330052005,University District,University District,BG0052005,1567,22152,314583,26.6,1096,24.81,44.67,967,83,0,75.18,2.91,2.1,12.83,859,2017
530330053011,University District,University District,BG0053011,3483,17871,100000,11.28,1611,23.35,70.57,505,98.77,0,61.98,1.23,2.47,5.26,486,2017
530330053012,University District,University District,BG0053012,1898,23156,182500,40.12,920,30.19,48,1245,97.19,0.88,89.24,1.36,2.72,7.76,1176,2017
530330053013,University District,University District,BG0053013,1356,23322,266667,37.66,748,42.46,46.76,935,95.92,1.93,87.27,1.28,2.45,8.08,858,2017
530330053014,University District,University District,BG0053014,1006,13613,0,26.02,862,25.57,29.22,716,100,0,87.57,1.39,2.47,17.28,647,2017
530330053021,University District,University District,BG0053021,1862,13750,0,28.68,979,39.78,45.33,214,100,0,88.79,0,0,0,198,2017
530330053022,Montlake,Capitol Hill,BG0053022,1218,81250,1166667,28.57,500,22.64,41.38,20,76.47,0,0,0,0,0,17,2017
530330053023,Laurelhurst,Seattle,BG0053023,2892,100000,0,37.93,1000,9.14,52.87,3,100,0,66.67,50,0,0,2,2017
530330054001,Wallingford,Seattle,BG0054001,1245,143333,612374,48.39,933,22.69,81.29,575,46.4,5.04,7.3,3.96,0,40.07,556,2017
530330054002,Fremont,Seattle,BG0054002,1489,95760,299638,26.49,1324,16.99,79.38,945,52.11,11.75,41.06,3.88,0,24.24,877,2017
530330054003,Fremont,Seattle,BG0054003,1438,73295,347945,47.55,1258,18.98,73.99,789,65.89,10.01,43.73,3.96,0,26.03,733,2017
530330054004,Fremont,Seattle,BG0054004,1394,68299,463265,51.51,1082,37.37,74.18,852,68.09,2,64.32,4.01,0,20.61,799,2017
530330056001,Briarcliff,Magnolia,BG0056001,1393,181140,660000,36.57,2000,13.81,87.15,626,12.44,0,0,10.08,5.38,35.35,595,2017
530330056002,Briarcliff,Magnolia,BG0056002,1429,186316,949580,38.37,2172,8.53,88.31,605,9.95,0,0,10.3,5.41,39.18,573,2017
530330056003,Southeast Magnolia,Magnolia,BG0056003,1438,204932,1028571,43.72,2045,2.4,89.08,609,7.05,0,0,10.23,5.47,35.96,567,2017
530330056004,Southeast Magnolia,Magnolia,BG0056004,1349,198026,729396,47.42,2037,5.17,84.43,586,11.57,0,0,10.31,5.43,36.89,553,2017
530330056005,Southeast Magnolia,Magnolia,BG0056005,1540,136310,689863,53.53,2045,11.53,83.05,664,12.66,0,0,10.13,5.54,40.04,632,2017
530330057001,Briarcliff,Magnolia,BG0057001,539,134783,1111650,16.79,1407,23.13,80.89,237,25.35,0,0,7.98,2.35,35.53,213,2017
530330057002,Southeast Magnolia,Magnolia,BG0057002,1308,142083,606863,38.96,1750,11.13,83.72,551,17.26,0,0,7.88,2.63,37.99,533,2017
530330057003,Southeast Magnolia,Magnolia,BG0057003,1018,116389,645238,59.13,1817,15.71,82.71,472,25.11,0,15.89,7.78,2.44,43.17,450,2017
530330057004,Briarcliff,Magnolia,BG0057004,1329,133838,480672,63.95,1736,19.97,74.94,565,33.52,0,3.72,7.96,2.59,38.06,540,2017
530330057005,Interbay,Interbay,BG0057005,1129,73276,498361,38.65,928,11.53,80.96,629,38.88,2.07,33.07,8.06,2.63,30.18,571,2017
530330057006,Lawton Park,Magnolia,BG0057006,1389,87626,527344,39.3,906,23.19,77.54,779,51.1,0,45.31,7.83,2.47,27.89,728,2017
530330058011,Southeast Magnolia,Magnolia,BG0058011,1254,83025,485185,41.34,966,19.54,73.6,638,62.92,12.07,24.61,2.35,0.67,28.24,596,2017
530330058012,Southeast Magnolia,Magnolia,BG0058012,1545,68720,271154,44.28,1122,20.71,78.19,987,69.93,1.72,76.8,2.59,0.68,22.9,888,2017
530330058013,Interbay,Interbay,BG0058013,1282,89757,297093,46.74,1080,22.55,75.74,750,43.02,0,54,2.45,0.58,29.41,695,2017
530330058014,Interbay,Interbay,BG0058014,1208,80526,607595,31.28,1085,13.47,75.58,693,67.7,11.83,36.22,2.48,0.62,29.28,644,2017
530330058021,Southeast Magnolia,Magnolia,BG0058021,1680,80720,542500,39.63,1077,21.91,73.69,869,54.59,9.09,26.58,2.33,0.49,26.29,817,2017
530330058022,Lower Queen Anne,Queen Anne,BG0058022,1722,76000,496154,47.17,1070,27.77,76.31,1156,66.01,12.89,47.32,2.35,0.75,20.96,1065,2017
530330058023,Southeast Magnolia,Magnolia,BG0058023,2266,91346,387671,41.53,1016,5.83,67.43,1026,59.58,6.43,54.39,2.4,0.52,24.87,960,2017
530330059001,Interbay,Interbay,BG0059001,1822,77326,286111,37.23,1019,21.9,76.02,895,69.95,11.4,46.26,8.05,5.41,14.8,832,2017
530330059002,North Queen Anne,Queen Anne,BG0059002,1500,153165,819512,38.21,1360,27.71,83.07,637,26.77,0,5.18,7.72,5.25,37.37,609,2017
530330059003,North Queen Anne,Queen Anne,BG0059003,1354,45714,376000,27.31,886,10.53,78.14,212,57.07,10.85,25.94,8.15,5.43,32.5,184,2017
530330059004,West Queen Anne,Queen Anne,BG0059004,1619,107527,770270,42.14,1781,18.58,85.11,767,36.96,3.91,14.21,7.88,5.43,35.75,736,2017
530330059005,West Queen Anne,Queen Anne,BG0059005,1288,139167,692683,23.88,1203,7.43,80.51,554,30.64,7.94,2.89,7.89,5.26,46.13,532,2017
530330060001,Westlake,Downtown,BG0060001,1583,99183,592988,39.04,1381,20.57,78.46,1148,66.44,11.24,64.98,8.41,3.03,11.28,1022,2017
530330060002,North Queen Anne,Queen Anne,BG0060002,1490,174862,685520,47.75,2021,17.07,82.62,616,23,2.27,4.38,8.52,2.73,39.27,587,2017
530330060003,North Queen Anne,Queen Anne,BG0060003,1383,141176,630478,32.81,1340,25.26,84.38,602,25.9,6.98,0,8.58,2.74,42.13,583,2017
530330060004,North Queen Anne,Queen Anne,BG0060004,1337,82759,419231,38.45,1351,12.7,76.74,696,77.48,8.33,50.57,8.39,2.64,24.28,644,2017
530330061001,Eastlake,Downtown,BG0061001,1372,110714,581250,47.61,1404,28.1,83.02,767,52.51,7.82,36.9,4.47,0,24.29,716,2017
530330061002,North Capitol Hill,Capitol Hill,BG0061002,1241,95575,796642,52.65,1131,22.33,77.12,676,43.58,4.29,34.62,4.6,0,24.56,631,2017
530330061003,Eastlake,Downtown,BG0061003,1489,75113,772277,55.8,1162,41.01,78.37,1113,69.61,7.64,61.19,4.51,0,11.49,997,2017
530330061004,North Capitol Hill,Capitol Hill,BG0061004,1310,73050,523810,41.78,1105,23.03,82.14,904,72.92,15.27,33.85,4.53,0,12.08,816,2017
530330062001,Harrison/Denny-Blaine,Central Area,BG0062001,1532,129000,751553,34.84,1573,24.38,77.09,663,23.04,0,14.33,12,1.76,42.41,625,2017
530330062002,Montlake,Capitol Hill,BG0062002,1626,144298,723502,40.63,2058,22.22,82.66,643,19.58,0,0,11.97,1.78,41.88,618,2017
530330062003,North Capitol Hill,Capitol Hill,BG0062003,1114,178571,886792,27.2,1580,15.95,82.59,466,16.15,3.65,8.37,11.73,1.77,37.3,452,2017
530330063001,Madison Park,Capitol Hill,BG0063001,1411,95041,675325,33.56,1375,14.94,85.47,1029,69.27,3.79,63.27,7.93,2.28,16.49,921,2017
530330063002,Harrison/Denny-Blaine,Central Area,BG0063002,1467,131000,1055328,32.27,1994,7.18,91.68,828,41.41,2.05,49.52,7.85,2.3,33.33,739,2017
530330063003,Harrison/Denny-Blaine,Central Area,BG0063003,1213,179508,1054726,49.16,1546,7.87,85.49,613,35.91,2.45,42.25,7.9,2.33,41.56,557,2017
530330063004,Harrison/Denny-Blaine,Central Area,BG0063004,1417,163861,1011811,43.41,1250,0,87.65,644,17.06,0,0,7.69,2.34,34.75,598,2017
530330064001,Stevens,Capitol Hill,BG0064001,1148,136905,638268,44.61,1268,15.66,72.39,511,29.35,7.24,5.28,8.5,3.04,38.13,494,2017
530330064002,North Capitol Hill,Capitol Hill,BG0064002,1121,185849,1083799,31.81,1313,8.83,87.51,437,27.49,2.75,13.96,8.52,3.16,45.52,411,2017
530330064003,Stevens,Capitol Hill,BG0064003,1343,185784,907500,28.86,1653,21.66,84.59,523,27.29,0,9.18,8.17,3.19,45.14,502,2017
530330065001,North Capitol Hill,Capitol Hill,BG0065001,1228,141949,800000,35.94,250,7.33,85.67,589,26.82,10.7,10.7,4.38,2.74,35.02,548,2017
530330065002,North Capitol Hill,Capitol Hill,BG0065002,1686,91942,468889,28.17,1127,26.11,79.3,1194,66.26,4.86,55.44,4.21,2.62,14.86,1070,2017
530330065003,North Capitol Hill,Capitol Hill,BG0065003,1755,99022,919643,43.81,1127,27.98,83.25,1032,66.29,3.49,60.85,4.21,2.67,30.07,973,2017
530330066001,North Capitol Hill,Capitol Hill,BG0066001,1997,92642,1000000,46.24,1203,21.75,68.85,1248,78.48,1.76,69.47,3.34,0,11.45,1078,2017
530330066002,North Capitol Hill,Capitol Hill,BG0066002,1968,86147,335294,53.74,979,39.83,77.44,1335,75.12,5.99,71.91,3.31,0,12.66,1238,2017
530330067001,South Lake Union,Downtown,BG0067001,2125,90021,341104,48.13,1348,27.69,68,1571,76.48,7.7,78.87,3.17,1.24,13.15,1450,2017
530330067002,South Lake Union,Downtown,BG0067002,1960,81158,375410,44.82,1090,19.53,75.31,1363,70.79,2.2,81.22,3.11,1.28,17.27,1253,2017
530330067003,Westlake,Downtown,BG0067003,1379,101276,396721,36.39,1154,39.43,80.13,910,64.61,5.05,66.26,3.21,1.31,21.62,842,2017
530330067004,Westlake,Downtown,BG0067004,1871,98554,728070,48.74,1267,25.25,77.07,1034,55.58,6.09,55.13,3.13,1.25,28.22,959,2017
530330068001,East Queen Anne,Queen Anne,BG0068001,1416,122500,694620,34.19,1109,23.79,83.19,758,42.2,6.73,11.08,4.75,4.31,40.17,673,2017
530330068002,Lower Queen Anne,Queen Anne,BG0068002,1737,136250,757500,49.18,1283,18.5,82.73,874,59.64,15.1,32.84,4.85,4.24,40.51,825,2017
530330069001,West Queen Anne,Queen Anne,BG0069001,1163,127941,706522,30.11,2009,11.41,83.32,591,46.94,6.43,9.48,8.99,1.98,39.49,556,2017
530330069002,Lower Queen Anne,Queen Anne,BG0069002,1154,117683,709239,37.15,1149,13.73,88.39,600,44.76,6.5,33,8.92,1.75,34.17,572,2017
530330069003,Lower Queen Anne,Queen Anne,BG0069003,966,98276,980519,36.34,1197,8.51,85.71,598,52.12,8.19,51.34,9.02,1.84,24.42,543,2017
530330069004,West Queen Anne,Queen Anne,BG0069004,1291,95370,405882,29.36,1139,23,74.52,720,53.67,18.06,34.17,9,1.8,30.29,667,2017
530330070001,Lower Queen Anne,Queen Anne,BG0070001,1226,128390,429167,31.36,1733,35.42,82.06,819,53.7,1.95,59.46,1.59,0.93,23.93,756,2017
530330070002,Lower Queen Anne,Queen Anne,BG0070002,1291,53960,282447,41.09,866,27.86,77.92,1046,78.57,1.72,91.97,1.53,1.02,9.21,980,2017
530330070003,Lower Queen Anne,Queen Anne,BG0070003,1763,75505,288298,51.68,1085,24.19,78.62,1324,84.93,2.79,82.86,1.73,0.82,14.02,1214,2017
530330070004,Lower Queen Anne,Queen Anne,BG0070004,1228,80063,567308,33.59,1145,56.25,78.5,929,74.13,0,89.88,1.62,0.93,11.6,862,2017
530330070005,Lower Queen Anne,Queen Anne,BG0070005,1156,49676,285185,49.45,908,29.04,80.36,984,91.83,0,93.29,1.53,0.87,2.38,918,2017
530330070006,Lower Queen Anne,Queen Anne,BG0070006,1140,60139,231373,47.12,959,32.43,76.75,832,69.5,0,72.72,1.44,0.92,24.43,764,2017
530330071001,Belltown,Downtown,BG0071001,1184,55797,356410,37.93,1081,26.28,68.92,876,68.24,2.97,88.13,0.25,0,15.68,806,2017
530330071002,South Lake Union,Downtown,BG0071002,2246,83991,257738,41.78,1148,19.81,70.35,1661,81.8,1.38,85.85,0.2,0,11.6,1467,2017
530330072001,Belltown,Downtown,BG0072001,2937,47500,311024,47.7,987,12.32,61.05,2503,76.42,0,74.07,0.37,1.17,8.14,1879,2017
530330072002,Belltown,Downtown,BG0072002,1334,60616,90000,16.44,1235,14.43,56.22,1137,99.9,0,88.39,0.4,1.19,12.21,1005,2017
530330072003,Belltown,Downtown,BG0072003,1686,68511,568548,34.07,1008,33.21,61.74,1517,87.68,0,88,0.37,1.19,8.86,1347,2017
530330073001,Belltown,Downtown,BG0073001,1888,50702,95000,26.95,1135,16.47,56.67,1309,99.59,0,92.13,2.05,0.99,13.21,1218,2017
530330073002,Belltown,Downtown,BG0073002,1528,21364,374138,25.78,543,20.06,58.18,1531,91.6,0,66.88,2.05,0.88,0.59,1024,2017
530330073003,Belltown,Downtown,BG0073003,1823,134028,511905,54.31,1996,4.49,65.88,1405,81.1,0,86.19,2.1,0.97,11.45,1238,2017
530330074011,North Capitol Hill,Capitol Hill,BG0074011,1186,72330,293902,37.75,953,26.57,76.31,899,77.78,0,87.99,1.06,0.47,5.21,846,2017
530330074012,North Capitol Hill,Capitol Hill,BG0074012,1037,84940,200000,38.74,1056,39.08,71.75,834,89.05,0,78.9,1.16,0.26,10.14,776,2017
